# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
1826 3.0796539267783887e+00 -8.3805051915170239e+00 -2.9551413383550929e-01 3.8427546582115940e-01 -8.6763954246970576e-01 8.9659900658750502e-01
1827 3.1030330071366077e+00 -8.4042804647891636e+00 -5.7978331958361058e-02 3.7843147361228885e-01 -1.0891625182646325e+00 8.9830808902559345e-01
1828 3.1334382639034617e+00 -8.4238120802033229e+00 1.7900828545462014e-01 3.6920841736232757e-01 -1.3322630003905767e+00 9.0094421543017322e-01
1829 3.1694501178170258e+00 -8.4390487980322391e+00 4.0684979704796437e-01 3.5718827517416241e-01 -1.5808654638489741e+00 9.0426782855764232e-01
1830 3.2093580083049167e+00 -8.4502798023682697e+00 6.1617831284962732e-01 3.4310719867667461e-01 -1.8174871241621273e+00 9.0800085667872843e-01
1831 3.2512867067019786e+00 -8.4581296160019761e+00 7.9820283290895921e-01 3.2780513787139132e-01 -2.0263919911800765e+00 9.1186224496712998e-01
1832 3.2933315424014804e+00 -8.4635240711125643e+00 9.4655934313236922e-01 3.1216892923988598e-01 -2.1966162171689030e+00 9.1559875489677267e-01
1833 3.3336924147110651e+00 -8.4676292009397365e+00 1.0589132345650856e+00 2.9707248660698871e-01 -2.3238488457738233e+00 9.1900645300833406e-01
1834 3.3707967279965985e+00 -8.4717672213578457e+00 1.1375233709947918e+00 2.8331823082106661e-01 -2.4105202027333386e+00 9.2194082491177898e-01
1835 3.4034023981984918e+00 -8.4773157769831222e+00 1.1884361936093988e+00 2.7158393665510422e-01 -2.4641478598902560e+00 9.2431616159499552e-01
1836 3.4306737484484255e+00 -8.4855981658565867e+00 1.2196783199599954e+00 2.6237872308978910e-01 -2.4946209401737911e+00 9.2609712998429261e-01
1837 3.4522253035182278e+00 -8.4977731974741921e+00 1.2392766394444776e+00 2.5601112432051581e-01 -2.5113657080174390e+00 9.2728673920219018e-01
1838 3.4681310312455325e+00 -8.5147335954699663e+00 1.2538726181477178e+00 2.5257128898115011e-01 -2.5212049455707155e+00 9.2791497553710600e-01
1839 3.4788992628445348e+00 -8.5370213972693065e+00 1.2682491531517575e+00 2.5192851782622921e-01 -2.5273606099859367e+00 9.2803124848110119e-01
1840 3.4854161429012471e+00 -8.5647676543904439e+00 1.2855964503913075e+00 2.5374454225839393e-01 -2.5296249348485156e+00 9.2770183270502338e-01
1841 3.4888628110368156e+00 -8.5976619803085210e+00 1.3080589538667351e+00 2.5750200504821458e-01 -2.5253722816336381e+00 9.2701131362909006e-01
1842 3.4906134211148028e+00 -8.6349552590826715e+00 1.3371333669913208e+00 2.6254638422945925e-01 -2.5109225865302887e+00 9.2606533927652901e-01
1843 3.4921224180513093e+00 -8.6754962880870536e+00 1.3737964670178842e+00 2.6813814711391126e-01 -2.4828430332705347e+00 9.2499131204420515e-01
1844 3.4948101223971606e+00 -8.7178004793721673e+00 1.4185885178918300e+00 2.7351053738393755e-01 -2.4389575087673823e+00 9.2393424860767170e-01
1845 3.4999555796021906e+00 -8.7601461945450971e+00 1.4719298141267771e+00 2.7792753473909076e-01 -2.3789304249407688e+00 9.2304667766541204e-01
1846 3.5086048326157702e+00 -8.8006920402496398e+00 1.5346472410467469e+00 2.8073654485782595e-01 -2.3043044896037328e+00 9.2247353863119352e-01
1847 3.5215013472801355e+00 -8.8376066864216085e+00 1.6083545656526885e+00 2.8141133834530635e-01 -2.2179671977223534e+00 9.2233485035670326e-01
1848 3.5390433831768218e+00 -8.8692016324786032e+00 1.6952926863563547e+00 2.7958237426911875e-01 -2.1232382529938483e+00 9.2270984829870228e-01
1849 3.5612708205530001e+00 -8.8940569346342606e+00 1.7975124074916868e+00 2.7505342642737673e-01 -2.0229549029565947e+00 9.2362611038225961e-01
1850 3.5878815147582435e+00 -8.9111302618846775e+00 1.9156532321162625e+00 2.6780491940098172e-01 -1.9189385185632837e+00 9.2505606478564639e-01
1851 3.6182748517849617e+00 -8.9198407506117867e+00 2.0478147745743414e+00 2.5798533199420848e-01 -1.8120521526777367e+00 9.2692161638728277e-01
1852 3.6516180149994559e+00 -8.9201209013078770e+00 2.1890331191943142e+00 2.4589245337254509e-01 -1.7028019488496400e+00 9.2910593020071386e-01
1853 3.6869287159498971e+00 -8.9124320757711963e+00 2.3316785528558999e+00 2.3194637602110410e-01 -1.5922007685595874e+00 9.3147006847216818e-01
1854 3.7231669285551301e+00 -8.8977418361656682e+00 2.4667620914609119e+00 2.1665611607917595e-01 -1.4824795113242892e+00 9.3387142903868547e-01
1855 3.7593275878675101e+00 -8.8774642155043733e+00 2.5857865456619469e+00 2.0058183141952760e-01 -1.3772552267790308e+00 9.3618084744001184e-01
1856 3.7945263112818428e+00 -8.8533668049929286e+00 2.6825390542022296e+00 1.8429480629222528e-01 -1.2809683039553714e+00 9.3829574454999554e-01
1857 3.8280709555083385e+00 -8.8274510723454416e+00 2.7542266987178352e+00 1.6833762710488920e-01 -1.1977416113129058e+00 9.4014767136625321e-01
1858 3.8595131671514951e+00 -8.8018143909791746e+00 2.8016413917438920e+00 1.5318717134677556e-01 -1.1301496092238830e+00 9.4170380473365656e-01
1859 3.8886759009852980e+00 -8.7785037017420358e+00 2.8284510911225351e+00 1.3922305932604911e-01 -1.0784916104006672e+00 9.4296312834161644e-01
1860 3.9156550127986138e+00 -8.7593714325455707e+00 2.8399635545730177e+00 1.2670400774078852e-01 -1.0408786390492668e+00 9.4394894246898864e-01
1861 3.9407953028293057e+00 -8.7459442091885791e+00 2.8416527966113603e+00 1.1575405760284264e-01 -1.0138924236317399e+00 9.4469979084043010e-01
1862 3.9646436009822477e+00 -8.7393140058715755e+00 2.8375813778127283e+00 1.0635994459877524e-01 -9.9319452481306614e-01 9.4526079385462314e-01
1863 3.9878834613523662e+00 -8.7400597703703262e+00 2.8288897743118717e+00 9.8379972559247991e-02 -9.7360596325419724e-01 9.4567680416007838e-01
1864 4.0112576067274635e+00 -8.7482053365753405e+00 2.8127302884162475e+00 9.1563691702134326e-02 -9.4870963110005835e-01 9.4598796487970815e-01
1865 4.0354853033706455e+00 -8.7632167730579607e+00 2.7821102552071393e+00 8.5580561314624937e-02 -9.1050000957431709e-01 9.4622744309978213e-01
1866 4.0611822667010387e+00 -8.7840394115660327e+00 2.7269208339575335e+00 8.0054738737972767e-02 -8.4971006705384866e-01 9.4642059578030413e-01
1867 4.0887904652722789e+00 -8.8091718736225584e+00 2.6360567887646238e+00 7.4602378827623411e-02 -7.5714659415645946e-01 9.4658473613858818e-01
1868 4.1185243237641522e+00 -8.8367716881812424e+00 2.5001508603537030e+00 6.8867539165968966e-02 -6.2579410204452801e-01 9.4672895840599147e-01
1869 4.1503383982632451e+00 -8.8647847747427839e+00 2.3141777249693116e+00 6.2553067273165938e-02 -4.5290026437786463e-01 9.4685395017463569e-01
1870 4.1839197282981999e+00 -8.8910893294137754e+00 2.0791264030578298e+00 5.5443653325273005e-02 -2.4111343309826461e-01 9.4695212659389560e-01
1871 4.2187059162029250e+00 -8.9136436264023011e+00 1.8021897068346093e+00 4.7419382418685881e-02 1.8455031705144856e-03 9.4700857602458044e-01
1872 4.2539277258090715e+00 -8.9306270100627572e+00 1.4954489344269857e+00 3.8459358868401246e-02 2.6479217240186809e-01 9.4700316363987669e-01
1873 4.2886728189555594e+00 -8.9405639181325149e+00 1.1735956006295638e+00 2.8636064811280740e-02 5.3524048781356992e-01 9.4691378200716847e-01
1874 4.3219653433553606e+00 -8.9424220991381258e+00 8.5150849934291584e-01 1.8101907067395999e-02 8.0128848024586552e-01 9.4672032430168240e-01
1875 4.3528546111561557e+00 -8.9356781622897046e+00 5.4237004594888660e-01 7.0698581860750192e-03 1.0527221730032963e+00 9.4640864400258751e-01
1876 4.3805051915170239e+00 -8.9203460732216122e+00 2.5661442312739580e-01 -4.2097455334485041e-03 1.2813366293839794e+00 9.4597365624107455e-01
1877 4.4042804647891636e+00 -8.8969669928633923e+00 1.6172375835954921e-03 -1.5474234553346958e-02 1.4808653892331454e+00 9.4542085609986859e-01
1878 4.4238120802033221e+00 -8.8665617360965374e+00 -2.1816074126266502e-01 -2.6473606752544898e-02 1.6469878103887043e+00 9.4476583747511533e-01
1879 4.4390487980322391e+00 -8.8305498821829751e+00 -4.0085570844672680e-01 -3.6993823619725218e-02 1.7776327364623954e+00 9.4403180946476961e-01
1880 4.4502798023682688e+00 -8.7906419916950824e+00 -5.4686376230244593e-01 -4.6876888231510851e-02 1.8733968186375942e+00 9.4324552519005234e-01
1881 4.4581296160019761e+00 -8.7487132932980209e+00 -6.5850630179759850e-01 -5.6036314125907982e-02 1.9376366687559037e+00 9.4243236378579387e-01
1882 4.4635240711125652e+00 -8.7066684575985196e+00 -7.3965162208935775e-01 -6.4466703296043343e-02 1.9758961569134206e+00 9.4161146467064105e-01
1883 4.4676292009397374e+00 -8.6663075852889353e+00 -7.9525802268837209e-01 -7.2246310197439864e-02 1.9947529703922779e+00 9.4079176658558239e-01
1884 4.4717672213578448e+00 -8.6292032720034015e+00 -8.3085289849994648e-01 -7.9531767898441838e-02 2.0005702150533127e+00 9.3996956673487020e-01
1885 4.4773157769831231e+00 -8.5965976018015073e+00 -8.5198963826525176e-01 -8.6544681450674565e-02 1.9986293183936155e+00 9.3912785937929177e-01
1886 4.4855981658565867e+00 -8.5693262515515745e+00 -8.6371654388821228e-01 -9.3550592751660916e-02 1.9926892101395182e+00 9.3823735364597582e-01
1887 4.4977731974741921e+00 -8.5477746964817722e+00 -8.7009573495150383e-01 -1.0083183451336876e-01 1.9846312533623189e+00 9.3725882806571081e-01
1888 4.5147335954699663e+00 -8.5318689687544680e+00 -8.7384680638264300e-01 -1.0865684442774087e-01 1.9739273409746623e+00 9.3614642814596816e-01
1889 4.5370213972693065e+00 -8.5211007371554661e+00 -8.7620035955839926e-01 -1.1724934289129886e-01 1.9570712535312453e+00 9.3485163705538921e-01
1890 4.5647676543904430e+00 -8.5145838570987529e+00 -8.7697155415540362e-01 -1.2676112379207460e-01 1.9273884414448732e+00 9.3332784000065627e-01
1891 4.5976619803085201e+00 -8.5111371889631844e+00 -8.7474817953367312e-01 -1.3725190422311917e-01 1.8755712077769309e+00 9.3153550967296150e-01
1892 4.6349552590826715e+00 -8.5093865788851968e+00 -8.6706480077310755e-01 -1.4867873790863509e-01 1.7910002762103565e+00 9.2944795160443761e-01
1893 4.6754962880870536e+00 -8.5078775819486907e+00 -8.5059102859359836e-01 -1.6089611259386702e-01 1.6636253943572510e+00 9.2705725763935964e-01
1894 4.7178004793721682e+00 -8.5051898776028398e+00 -8.2157207328190240e-01 -1.7366633413497645e-01 1.4859935324045057e+00 9.2437973143856200e-01
1895 4.7601461945450980e+00 -8.5000444203978098e+00 -7.7673364888078855e-01 -1.8667847463772380e-01 1.2549258374587804e+00 9.2145974407078113e-01
1896 4.8006920402496398e+00 -8.4913951673842298e+00 -7.1450958513424778e-01 -1.9957327543776807e-01 9.7237285726299139e-01 9.1837090423644541e-01
1897 4.8376066864216094e+00 -8.4784986527198640e+00 -6.3607778440410900e-01 -2.1197106301098825e-01 6.4521164297066247e-01 9.1521365648605424e-01
1898 4.8692016324786032e+00 -8.4609566168231787e+00 -5.4566853376291458e-01 -2.2349993310552466e-01 2.8415975447883096e-01 9.1210891813406991e-01
1899 4.8940569346342606e+00 -8.4387291794469999e+00 -4.4995443532382634e-01 -2.3382204955862432e-01 -9.7680477568200169e-02 9.0918801971289531e-01
1900 4.9111302618846766e+00 -8.4121184852417574e+00 -3.5675004474980959e-01 -2.4265668560611306e-01 -4.8612093239823351e-01 9.0657988324731387e-01
1901 4.9198407506117858e+00 -8.3817251482150379e+00 -2.7347117553186728e-01 -2.4979938333660170e-01 -8.6680978437748801e-01 9.0439692872942323e-01
1902 4.9201209013078770e+00 -8.3483819850005450e+00 -2.0577902454206670e-01 -2.5513712286250595e-01 -1.2259325081563086e+00 9.0272154717885267e-01
1903 4.9124320757711954e+00 -8.3130712840501033e+00 -1.5668378065244157e-01 -2.5865954432653765e-01 -1.5510187349843028e+00 9.0159505757768765e-01
1904 4.8977418361656682e+00 -8.2768330714448695e+00 -1.2623941882818060e-01 -2.6046602236837435e-01 -1.8320401441297802e+00 9.0101083961934814e-01
1905 4.8774642155043733e+00 -8.2406724121324899e+00 -1.1186393397340955e-01 -2.6076785137764480e-01 -2.0626369102185653e+00 9.0091279631597310e-01
1906 4.8533668049929295e+00 -8.2054736887181576e+00 -1.0921778087924784e-01 -2.5988418938037838e-01 -2.2410080830685311e+00 9.0119948797791449e-01
1907 4.8274510723454416e+00 -8.1719290444916606e+00 -1.1342225608269539e-01 -2.5823005068472560e-01 -2.3699925841875493e+00 9.0173330690252784e-01
1908 4.8018143909791746e+00 -8.1404868328485058e+00 -1.2024601440244094e-01 -2.5629485545630742e-01 -2.4562088008094740e+00 9.0235313956734153e-01
1909 4.7785037017420366e+00 -8.1113240990147020e+00 -1.2686451086770384e-01 -2.5461102886621356e-01 -2.5085688066508571e+00 9.0288836400505257e-01
1910 4.7593714325455698e+00 -8.0843449872013853e+00 -1.3199264521155801e-01 -2.5371382744929427e-01 -2.5366574242198427e+00 9.0317199897995126e-01
1911 4.7459442091885791e+00 -8.0592046971706939e+00 -1.3550944299838932e-01 -2.5409559121492870e-01 -2.5492564553320913e+00 9.0305144245071589e-01
1912 4.7393140058715755e+00 -8.0353563990177523e+00 -1.3790235131468737e-01 -2.5615940380781321e-01 -2.5530286357999183e+00 9.0239633525039831e-01
1913 4.7400597703703262e+00 -8.0121165386476338e+00 -1.3982833697901062e-01 -2.6017811117999140e-01 -2.5513920367249279e+00 9.0110424676968925e-01
1914 4.7482053365753396e+00 -7.9887423932725374e+00 -1.4191824117446886e-01 -2.6626444006764921e-01 -2.5438106379361636e+00 8.9910560522636029e-01
1915 4.7632167730579607e+00 -7.9645146966293545e+00 -1.4481084941496894e-01 -2.7435655526901653e-01 -2.5257655043304013e+00 8.9636924014006003e-01
1916 4.7840394115660336e+00 -7.9388177332989613e+00 -1.4935388762880014e-01 -2.8422111214856288e-01 -2.4894602188224710e+00 8.9290905648884134e-01
1917 4.8091718736225575e+00 -7.9112095347277211e+00 -1.5689880236942999e-01 -2.9547321039881375e-01 -2.4250707150099022e+00 8.8879106118737938e-01
1918 4.8367716881812424e+00 -7.8814756762358487e+00 -1.6957737861120933e-01 -3.0761019107676790e-01 -2.3223031189155878e+00 8.8413875800412456e-01
1919 4.8647847747427839e+00 -7.8496616017367558e+00 -1.9038589319751451e-01 -3.2005441452793842e-01 -2.1721265476890168e+00 8.7913432295480542e-01
1920 4.8910893294137754e+00 -7.8160802717018010e+00 -2.2291234210170657e-01 -3.3219932943153763e-01 -1.9685291049603595e+00 8.7401323048861690e-01
1921 4.9136436264023002e+00 -7.7812940837970750e+00 -2.7069406758541820e-01 -3.4345340964170251e-01 -1.7099264375756984e+00 8.6905106065697368e-01
1922 4.9306270100627572e+00 -7.7460722741909294e+00 -3.3639934662075444e-01 -3.5327778693602385e-01 -1.3997356931761227e+00 8.6454275918773316e-01
1923 4.9405639181325158e+00 -7.7113271810444406e+00 -4.2111472295247798e-01 -3.6121531650892075e-01 -1.0458877947562910e+00 8.6077621963178907e-01
1924 4.9424220991381267e+00 -7.6780346566446402e+00 -5.2392960617016571e-01 -3.6691088815744932e-01 -6.5954520414161777e-01 8.5800333402731233e-01
1925 4.9356781622897046e+00 -7.6471453888438443e+00 -6.4184758941814557e-01 -3.7012449561312105e-01 -2.5363173843368580e-01 8.5641238522601804e-01
1926 4.9203460732216113e+00 -7.6194948084829761e+00 -7.6996503733425237e-01 -3.7073943910724216e-01 1.5827260619000783e-01 8.5610575102154463e-01
1927 4.8969669928633923e+00 -7.5957195352108373e+00 -9.0188428367050877e-01 -3.6876781896952970e-01 5.6249577252752925e-01 8.5708637475712468e-01
1928 4.8665617360965374e+00 -7.5761879197966771e+00 -1.0303903111629582e+00 -3.6435425083604728e-01 9.4555603148600242e-01 8.5925538195779527e-01
1929 4.8305498821829742e+00 -7.5609512019677609e+00 -1.1484013671789057e+00 -3.5777690648049643e-01 1.2946436026380068e+00 8.6242166262972508e-01
1930 4.7906419916950833e+00 -7.5497201976317312e+00 -1.2500680130271717e+00 -3.4944323853983089e-01 1.5986507210062415e+00 8.6632234128301355e-01
1931 4.7487132932980218e+00 -7.5418703839980248e+00 -1.3317287781069966e+00 -3.3987684343178715e-01 1.8496799507901469e+00 8.7065111502563930e-01
1932 4.7066684575985187e+00 -7.5364759288874348e+00 -1.3923896864274512e+00 -3.2969241488459083e-01 2.0445111247124261e+00 8.7508991176592921e-01
1933 4.6663075852889344e+00 -7.5323707990602626e+00 -1.4335646972483367e+00 -3.1955772531836873e-01 2.1853354460133971e+00 8.7933871746309900e-01
1934 4.6292032720034015e+00 -7.5282327786421552e+00 -1.4585937183487672e+00 -3.1014453553747301e-01 2.2793027436711353e+00 8.8313908105106365e-01
1935 4.5965976018015082e+00 -7.5226842230168769e+00 -1.4717180582849416e+00 -3.0207332626388372e-01 2.3369156854791369e+00 8.8628865935819900e-01
1936 4.5693262515515745e+00 -7.5144018341434133e+00 -1.4771319261563414e+00 -2.9585876684243989e-01 2.3697416471077082e+00 8.8864666519475233e-01
1937 4.5477746964817722e+00 -7.5022268025258079e+00 -1.4780918741067355e+00 -2.9186325878551123e-01 2.3881101524780908e+00 8.9013238345020829e-01
1938 4.5318689687544671e+00 -7.4852664045300337e+00 -1.4761515029711292e+00 -2.9026468483834411e-01 2.3994090486261035e+00 8.9072023453190674e-01
1939 4.5211007371554652e+00 -7.4629786027306935e+00 -1.4706743841382868e+00 -2.9104214465233808e-01 2.4073406509629907e+00 8.9043480290884747e-01
1940 4.5145838570987529e+00 -7.4352323456095570e+00 -1.4587965328136336e+00 -2.9398067443917575e-01 2.4121269250700572e+00 8.8934796155211959e-01
1941 4.5111371889631844e+00 -7.4023380196914799e+00 -1.4358942185833090e+00 -2.9869335788661483e-01 2.4113076900555499e+00 8.8757829084733098e-01
1942 4.5093865788851968e+00 -7.3650447409173276e+00 -1.3964505969409213e+00 -3.0465723312907528e-01 2.4006710537762475e+00 8.8529115461893038e-01
1943 4.5078775819486907e+00 -7.3245037119129464e+00 -1.3351155970063988e+00 -3.1125816068768930e-01 2.3750992257967836e+00 8.8269668052887562e-01
1944 4.5051898776028398e+00 -7.2821995206278318e+00 -1.2477341501187702e+00 -3.1783938764088016e-01 2.3294752454283847e+00 8.8004282428760050e-01
1945 4.5000444203978098e+00 -7.2398538054549020e+00 -1.1321231441650166e+00 -3.2374890687892782e-01 2.2598350454327440e+00 8.7760165880126872e-01
1946 4.4913951673842298e+00 -7.1993079597503602e+00 -9.8840370480994544e-01 -3.2838177467111551e-01 2.1645675782045721e+00 8.7564871803393440e-01
1947 4.4784986527198640e+00 -7.1623933135783906e+00 -8.1881037223644515e-01 -3.3121509280400030e-01 2.0451125849194942e+00 8.7443717471433380e-01
1948 4.4609566168231778e+00 -7.1307983675213968e+00 -6.2710659353665943e-01 -3.3183500456136883e-01 1.9057235989727708e+00 8.7417034334202937e-01
1949 4.4387291794469999e+00 -7.1059430653657403e+00 -4.1791458901104861e-01 -3.2995632161893823e-01 1.7523766046196694e+00 8.7497705296157013e-01
1950 4.4121184852417565e+00 -7.0888697381153234e+00 -1.9628347564308152e-01 -3.2543587643191269e-01 1.5913769275861678e+00 8.7689454668705424e-01
1951 4.3817251482150388e+00 -7.0801592493882142e+00 3.2347834344491136e-02 -3.1828022687784335e-01 1.4283141068047029e+00 8.7986263083852112e-01
1952 4.3483819850005450e+00 -7.0798790986921230e+00 2.6189073862295104e-01 -3.0864717443122935e-01 1.2677293275873658e+00 8.8373091096249157e-01
1953 4.3130712840501033e+00 -7.0875679242288046e+00 4.8535420123535356e-01 -2.9683932390941359e-01 1.1134225787471659e+00 8.8827843988382815e-01
1954 4.2768330714448695e+00 -7.1022581638343318e+00 6.9495962766767694e-01 -2.8328739249184870e-01 9.6899635065923162e-01 8.9324251921438758e-01
1955 4.2406724121324899e+00 -7.1225357844956267e+00 8.8285173776175974e-01 -2.6852172415714548e-01 8.3815480546459886e-01 8.9835143621924918e-01
