# i, x, y, real(u), imag(u)
2812 4.14255 0.726302 -0.0220661 2.47267
2813 4.11967 0.730421 -0.0196955 2.46459
2814 4.09773 0.741881 -0.0168178 2.45006
2815 4.07594 0.760258 -0.0123881 2.42252
2816 4.05355 0.784598 -0.00497925 2.37219
2817 4.02989 0.81348 0.00739336 2.28774
2818 4.00449 0.845112 0.0273941 2.15831
2819 3.97709 0.877456 0.0582825 1.97587
2820 3.94769 0.908367 0.1035 1.73704
2821 3.91656 0.935743 0.165978 1.44406
2822 3.88418 0.95767 0.247408 1.10445
2823 3.85125 0.972557 0.347715 0.729309
2824 3.81858 0.979239 0.464831 0.331305
2825 3.78704 0.977061 0.594718 -0.0771745
2826 3.75745 0.965915 0.731614 -0.484871
2827 3.73053 0.946245 0.868463 -0.881365
2828 3.70678 0.919005 0.997687 -1.25632
2829 3.68647 0.885593 1.11234 -1.59923
2830 3.66955 0.847744 1.20735 -1.89998
2831 3.65568 0.807404 1.28038 -2.15039
2832 3.64423 0.766591 1.33197 -2.34617
2833 3.63429 0.727257 1.36498 -2.48829
2834 3.6248 0.69115 1.38356 -2.58307
2835 3.61457 0.659698 1.3921 -2.64075
2836 3.60241 0.633922 1.39454 -2.67307
2837 3.58723 0.614371 1.39364 -2.69067
2838 3.56813 0.601103 1.39048 -2.70105
2839 3.54451 0.593692 1.38395 -2.70766
2840 3.51611 0.591281 1.37074 -2.7101
2841 3.48307 0.592658 1.3457 -2.70515
2842 3.44592 0.596352 1.30266 -2.68807
2843 3.40559 0.600758 1.23534 -2.654
2844 3.36334 0.604254 1.13842 -2.59937
2845 3.3207 0.605324 1.00832 -2.52328
2846 3.27933 0.602667 0.843745 -2.42869
2847 3.24093 0.595278 0.645825 -2.32253
2848 3.20712 0.58252 0.417889 -2.21478
2849 3.17929 0.564146 0.165164 -2.11646
2850 3.15853 0.540302 -0.105469 -2.0374
2851 3.14549 0.5115 -0.385631 -1.98435
2852 3.14036 0.478552 -0.66552 -1.9599
2853 3.14283 0.442499 -0.934271 -1.96225
2854 3.15209 0.404509 -1.18095 -1.98571
2855 3.16689 0.365782 -1.39598 -2.02208
2856 3.18561 0.327452 -1.57273 -2.06239
2857 3.20637 0.290494 -1.70863 -2.09892
2858 3.22716 0.255656 -1.8055 -2.12664
2859 3.24598 0.223412 -1.86889 -2.14386
2860 3.26098 0.193936 -1.90667 -2.15177
2861 3.27061 0.16711 -1.92724 -2.15309
2862 3.2737 0.14255 -1.93791 -2.15041
2863 3.26958 0.119666 -1.94355 -2.14462
2864 3.25812 0.0977261 -1.94608 -2.13375
2865 3.23974 0.0759404 -1.94449 -2.11293
2866 3.2154 0.0535466 -1.93553 -2.07538
2867 3.18652 0.029889 -1.91453 -2.0145
2868 3.15489 0.00448729 -1.87622 -1.92651
2869 3.12254 -0.0229123 -1.81561 -1.81272
2870 3.09163 -0.052309 -1.72896 -1.68059
2871 3.06426 -0.0834433 -1.61473 -1.54299
2872 3.04233 -0.115819 -1.47414 -1.41582
2873 3.02744 -0.148749 -1.31118 -1.31491
2874 3.02076 -0.181417 -1.13203 -1.25305
2875 3.02294 -0.212958 -0.94412 -1.23785
2876 3.03408 -0.242546 -0.755134 -1.27075
2877 3.05376 -0.269469 -0.572294 -1.34699
2878 3.081 -0.293217 -0.401875 -1.45642
2879 3.11441 -0.313532 -0.248894 -1.5852
2880 3.15226 -0.33045 -0.116961 -1.71807
2881 3.1926 -0.344317 -0.00817795 -1.84102
2882 3.23341 -0.355771 0.0770151 -1.94373
2883 3.27274 -0.365705 0.139945 -2.02104
2884 3.30885 -0.375198 0.183591 -2.07311
2885 3.3403 -0.385431 0.212123 -2.10419
2886 3.36608 -0.397594 0.230186 -2.12053
2887 3.38563 -0.412775 0.242223 -2.12816
2888 3.3989 -0.431869 0.252117 -2.13107
2889 3.40631 -0.455486 0.26319 -2.13032
2890 3.40872 -0.483886 0.278397 -2.12404
2891 3.40734 -0.516931 0.300401 -2.1084
2892 3.40365 -0.554082 0.331249 -2.07914
2893 3.39924 -0.594412 0.371768 -2.03319
2894 3.39575 -0.636657 0.421134 -1.97003
2895 3.39468 -0.6793 0.47712 -1.89229
2896 3.39733 -0.720673 0.537135 -1.80542
2897 3.40472 -0.759072 0.599599 -1.71651
2898 3.41748 -0.792883 0.664927 -1.63266
2899 3.43585 -0.820707 0.735545 -1.55947
2900 3.4597 -0.841471 0.81484 -1.4999
2901 3.4885 -0.854511 0.905496 -1.45396
2902 3.52145 -0.85964 1.00785 -1.41907
2903 3.5575 -0.85717 1.11893 -1.39124
2904 3.59549 -0.847909 1.23272 -1.36638
2905 3.63422 -0.833109 1.34141 -1.34169
2906 3.67255 -0.814389 1.43735 -1.31626
2907 3.70951 -0.79363 1.51498 -1.29087
2908 3.74434 -0.772841 1.57204 -1.26708
2909 3.77659 -0.754021 1.60967 -1.24627
2910 3.80606 -0.739018 1.63158 -1.22904
2911 3.83289 -0.729392 1.64269 -1.2151
2912 3.85745 -0.726302 1.64748 -1.20318
2913 3.88033 -0.730421 1.6488 -1.19082
2914 3.90227 -0.741881 1.64714 -1.17389
2915 3.92406 -0.760258 1.64069 -1.1464
2916 3.94645 -0.784598 1.62598 -1.10074
2917 3.97011 -0.81348 1.59907 -1.02891
2918 3.99551 -0.845112 1.55674 -0.924033
2919 4.02291 -0.877456 1.49758 -0.78192
2920 4.05231 -0.908367 1.42253 -0.601868
2921 4.08344 -0.935743 1.33467 -0.386407
2922 4.11582 -0.95767 1.23835 -0.140271
2923 4.14875 -0.972557 1.13806 0.130849
2924 4.18142 -0.979239 1.03736 0.421127
2925 4.21296 -0.977061 0.938365 0.724673
2926 4.24255 -0.965915 0.841743 1.035
2927 4.26947 -0.946245 0.747362 1.34414
2928 4.29322 -0.919005 0.655172 1.64219
2929 4.31353 -0.885593 0.566021 1.9179
2930 4.33045 -0.847744 0.482028 2.16027
2931 4.34432 -0.807404 0.406265 2.36077
2932 4.35577 -0.766591 0.341796 2.5153
2933 4.36571 -0.727257 0.290553 2.62503
2934 4.3752 -0.69115 0.252604 2.69587
2935 4.38543 -0.659698 0.226182 2.73683
2936 4.39759 -0.633922 0.208305 2.75782
2937 4.41277 -0.614371 0.195486 2.76731
2938 4.43187 -0.601103 0.184096 2.77062
2939 4.45549 -0.593692 0.170323 2.76888
2940 4.48389 -0.591281 0.149942 2.75917
2941 4.51693 -0.592658 0.118284 2.73543
2942 4.55408 -0.596352 0.0706765 2.69002
2943 4.59441 -0.600758 0.0032915 2.61537
2944 4.63666 -0.604254 -0.085998 2.50557
2945 4.6793 -0.605324 -0.197171 2.35751
2946 4.72067 -0.602667 -0.328183 2.17146
2947 4.75907 -0.595278 -0.475476 1.9507
2948 4.79288 -0.58252 -0.634514 1.70036
2949 4.82071 -0.564146 -0.800095 1.42632
2950 4.84147 -0.540302 -0.966449 1.13448
2951 4.85451 -0.5115 -1.12736 0.830908
2952 4.85964 -0.478552 -1.27644 0.522675
2953 4.85717 -0.442499 -1.4078 0.218735
2954 4.84791 -0.404509 -1.51698 -0.070094
2955 4.83311 -0.365782 -1.60177 -0.332222
2956 4.81439 -0.327452 -1.66256 -0.557333
2957 4.79363 -0.290494 -1.70205 -0.738699
2958 4.77284 -0.255656 -1.72443 -0.874795
2959 4.75402 -0.223412 -1.73438 -0.969511
2960 4.73902 -0.193936 -1.73627 -1.03087
2961 4.72939 -0.16711 -1.73359 -1.06884
2962 4.7263 -0.14255 -1.72845 -1.09318
2963 4.73042 -0.119666 -1.72095 -1.11213
2964 4.74188 -0.0977261 -1.70863 -1.13204
2965 4.76026 -0.0759404 -1.68631 -1.15779
2966 4.7846 -0.0535466 -1.64664 -1.19321
2967 4.81348 -0.029889 -1.58125 -1.24096
2968 4.84511 -0.00448729 -1.48244 -1.3019
2969 4.87746 0.0229123 -1.3449 -1.3743
2970 4.90837 0.052309 -1.16716 -1.45381
2971 4.93574 0.0834433 -0.952326 -1.53419
2972 4.95767 0.115819 -0.70784 -1.60864
2973 4.97256 0.148749 -0.444365 -1.67107
2974 4.97924 0.181417 -0.174172 -1.71684
2975 4.97706 0.212958 0.0905566 -1.74303
2976 4.96592 0.242546 0.339139 -1.74838
2977 4.94624 0.269469 0.563207 -1.73313
2978 4.919 0.293217 0.757078 -1.69913
2979 4.88559 0.313532 0.91785 -1.65001
2980 4.84774 0.33045 1.0452 -1.59105
2981 4.8074 0.344317 1.14101 -1.52861
2982 4.76659 0.355771 1.20888 -1.46895
2983 4.72726 0.365705 1.25357 -1.41685
2984 4.69115 0.375198 1.28036 -1.37473
2985 4.6597 0.385431 1.29453 -1.34259
2986 4.63392 0.397594 1.30076 -1.31855
2987 4.61437 0.412775 1.30258 -1.29944
2988 4.6011 0.431869 1.30182 -1.28075
2989 4.59369 0.455486 1.29828 -1.25626
2990 4.59128 0.483886 1.28968 -1.21759
2991 4.59266 0.516931 1.27205 -1.15459
2992 4.59635 0.554082 1.24047 -1.05671
2993 4.60076 0.594412 1.18987 -0.915278
2994 4.60425 0.636657 1.11622 -0.725733
2995 4.60532 0.6793 1.01773 -0.489113
2996 4.60267 0.720673 0.895966 -0.212056
2997 4.59528 0.759072 0.756235 0.0945536
2998 4.58252 0.792883 0.607013 0.417662
2999 4.56415 0.820707 0.458479 0.744008
3000 1 0 -0.0901173 -1.96947
3001 0.995411 0.031282 0.203121 -2.19325
3002 0.981925 0.0617775 0.477969 -2.41676
3003 0.960367 0.0907814 0.726456 -2.62841
3004 0.932048 0.117745 0.942359 -2.81667
3005 0.89867 0.142335 1.12168 -2.97251
3006 0.862208 0.164475 1.2631 -3.09133
3007 0.824771 0.184358 1.36811 -3.17362
3008 0.788455 0.202441 1.44077 -3.22404
3009 0.755197 0.219405 1.48703 -3.2497
3010 0.726646 0.236102 1.51377 -3.25837
3011 0.704052 0.253474 1.52775 -3.25689
3012 0.688182 0.272471 1.53451 -3.24981
3013 0.679284 0.293953 1.53763 -3.238
3014 0.677073 0.318606 1.53818 -3.21754
3015 0.680766 0.346867 1.53484 -3.17948
3016 0.689148 0.378862 1.5244 -3.11086
3017 0.700669 0.414374 1.50237 -2.9969
3018 0.713562 0.45284 1.46376 -2.82384
3019 0.725974 0.493372 1.40395 -2.58181
3020 0.736102 0.534809 1.31992 -2.2668
3021 0.742316 0.575799 1.21152 -1.88132
3022 0.743274 0.61489 1.08236 -1.43354
3023 0.738009 0.650642 0.93974 -0.935628
3024 0.725981 0.681742 0.793645 -0.40214
3025 0.707107 0.707107 0.655003 0.150959
3026 0.681742 0.725981 0.533663 0.706555
3027 0.650642 0.738009 0.436705 1.24626
3028 0.61489 0.743274 0.367337 1.75089
3029 0.575799 0.742316 0.324619 2.20229
3030 0.534809 0.736102 0.304128 2.58595
3031 0.493372 0.725974 0.29937 2.89352
3032 0.45284 0.713562 0.303515 3.1243
3033 0.414374 0.700669 0.310922 3.28491
3034 0.378862 0.689148 0.317994 3.38743
3035 0.346867 0.680766 0.323191 3.44676
3036 0.318606 0.677073 0.32643 3.47773
3037 0.293953 0.679284 0.328285 3.49262
3038 0.272471 0.688182 0.329365 3.49914
3039 0.253474 0.704052 0.330049 3.49952
3040 0.236102 0.726646 0.330501 3.49056
3041 0.219405 0.755197 0.330944 3.46466
3042 0.202441 0.788455 0.332155 3.41128
3043 0.184358 0.824771 0.335979 3.31836
3044 0.164475 0.862208 0.345555 3.17391
3045 0.142335 0.89867 0.364944 2.96796
3046 0.117745 0.932048 0.398154 2.69459
3047 0.0907814 0.960367 0.447911 2.35329
3048 0.0617775 0.981925 0.514715 1.94944
3049 0.031282 0.995411 0.596507 1.49366
3050 -1.27104e-15 1 0.688993 1.00059
3051 -0.031282 0.995411 0.786381 0.487532
3052 -0.0617775 0.981925 0.882248 -0.026579
3053 -0.0907814 0.960367 0.970421 -0.522027
3054 -0.117745 0.932048 1.04588 -0.979683
3055 -0.142335 0.89867 1.10551 -1.38277
3056 -0.164475 0.862208 1.14855 -1.71901
3057 -0.184358 0.824771 1.17638 -1.98261
3058 -0.202441 0.788455 1.1919 -2.17529
3059 -0.219405 0.755197 1.19855 -2.30573
3060 -0.236102 0.726646 1.19957 -2.38746
3061 -0.253474 0.704052 1.19749 -2.43579
3062 -0.272471 0.688182 1.19383 -2.46477
3063 -0.293953 0.679284 1.18865 -2.48521
3064 -0.318606 0.677073 1.18017 -2.50392
3065 -0.346867 0.680766 1.1647 -2.52415
3066 -0.378862 0.689148 1.1369 -2.54642
3067 -0.414374 0.700669 1.09061 -2.56908
3068 -0.45284 0.713562 1.01977 -2.58845
3069 -0.493372 0.725974 0.919458 -2.59909
3070 -0.534809 0.736102 0.786535 -2.5949
3071 -0.575799 0.742316 0.619922 -2.57095
3072 -0.61489 0.743274 0.420293 -2.52535
3073 -0.650642 0.738009 0.189539 -2.4601
3074 -0.681742 0.725981 -0.0696056 -2.38045
3075 -0.707107 0.707107 -0.353419 -2.29324
3076 -0.725981 0.681742 -0.656542 -2.20493
3077 -0.738009 0.650642 -0.971025 -2.12031
3078 -0.743274 0.61489 -1.28578 -2.04214
3079 -0.742316 0.575799 -1.58721 -1.97156
3080 -0.736102 0.534809 -1.86098 -1.90887
3081 -0.725974 0.493372 -2.0947 -1.85413
3082 -0.713562 0.45284 -2.28057 -1.8074
3083 -0.700669 0.414374 -2.41702 -1.76863
3084 -0.689148 0.378862 -2.50867 -1.73735
3085 -0.680766 0.346867 -2.56471 -1.71267
3086 -0.677073 0.318606 -2.59621 -1.6932
3087 -0.679284 0.293953 -2.6134 -1.67682
3088 -0.688182 0.272471 -2.62357 -1.66005
3089 -0.704052 0.253474 -2.63012 -1.63724
3090 -0.726646 0.236102 -2.63273 -1.60025
3091 -0.755197 0.219405 -2.6284 -1.53913
3092 -0.788455 0.202441 -2.61276 -1.44401
3093 -0.824771 0.184358 -2.58138 -1.3079
3094 -0.862208 0.164475 -2.53087 -1.12929
3095 -0.89867 0.142335 -2.45995 -0.913495
3096 -0.932048 0.117745 -2.37004 -0.672135
3097 -0.960367 0.0907814 -2.26529 -0.420996
3098 -0.981925 0.0617775 -2.15191 -0.177133
3099 -0.995411 0.031282 -2.03695 0.0437714
3100 -1 4.56336e-15 -1.92697 0.229298
3101 -0.995411 -0.031282 -1.82697 0.371362
3102 -0.981925 -0.0617775 -1.73978 0.466627
3103 -0.960367 -0.0907814 -1.66598 0.516621
3104 -0.932048 -0.117745 -1.60443 0.527467
3105 -0.89867 -0.142335 -1.55312 0.508917
3106 -0.862208 -0.164475 -1.51011 0.472611
3107 -0.824771 -0.184358 -1.47402 0.429817
3108 -0.788455 -0.202441 -1.44406 0.389285
3109 -0.755197 -0.219405 -1.41967 0.356016
3110 -0.726646 -0.236102 -1.40019 0.33133
3111 -0.704052 -0.253474 -1.38464 0.313923
3112 -0.688182 -0.272471 -1.37142 0.301083
3113 -0.679284 -0.293953 -1.35777 0.289418
3114 -0.677073 -0.318606 -1.33913 0.274961
3115 -0.680766 -0.346867 -1.30891 0.252927
3116 -0.689148 -0.378862 -1.25898 0.217554
3117 -0.700669 -0.414374 -1.18115 0.162316
3118 -0.713562 -0.45284 -1.06923 0.0805803
3119 -0.725974 -0.493372 -0.920765 -0.0334047
3120 -0.736102 -0.534809 -0.737709 -0.183397
3121 -0.742316 -0.575799 -0.525374 -0.370234
3122 -0.743274 -0.61489 -0.290316 -0.591391
3123 -0.738009 -0.650642 -0.0380948 -0.841128
3124 -0.725981 -0.681742 0.227936 -1.11107
3125 -0.707107 -0.707107 0.506262 -1.39092
3126 -0.681742 -0.725981 0.79552 -1.66926
3127 -0.650642 -0.738009 1.09222 -1.93421
3128 -0.61489 -0.743274 1.38907 -2.17443
3129 -0.575799 -0.742316 1.6749 -2.38057
3130 -0.534809 -0.736102 1.93643 -2.54671
3131 -0.493372 -0.725974 2.16124 -2.67131
3132 -0.45284 -0.713562 2.3409 -2.75718
3133 -0.414374 -0.700669 2.4731 -2.81037
3134 -0.378862 -0.689148 2.56183 -2.83863
3135 -0.346867 -0.680766 2.61582 -2.84985
3136 -0.318606 -0.677073 2.64586 -2.85082
3137 -0.293953 -0.679284 2.66197 -2.84612
3138 -0.272471 -0.688182 2.67127 -2.83699
3139 -0.253474 -0.704052 2.67687 -2.8204
3140 -0.236102 -0.726646 2.67815 -2.78891
3141 -0.219405 -0.755197 2.67177 -2.73149
3142 -0.202441 -0.788455 2.65314 -2.63531
3143 -0.184358 -0.824771 2.61782 -2.48819
3144 -0.164475 -0.862208 2.56269 -2.2811
3145 -0.142335 -0.89867 2.48677 -2.01027
3146 -0.117745 -0.932048 2.39147 -1.67823
3147 -0.0907814 -0.960367 2.28022 -1.29357
3148 -0.0617775 -0.981925 2.15743 -0.869518
3149 -0.031282 -0.995411 2.02745 -0.421949
3150 -1.35064e-14 -1 1.8939 0.0325069
3151 0.031282 -0.995411 1.75942 0.477935
3152 0.0617775 -0.981925 1.62611 0.899823
3153 0.0907814 -0.960367 1.49609 1.28544
3154 0.117745 -0.932048 1.37203 1.6244
3155 0.142335 -0.89867 1.25726 1.90933
3156 0.164475 -0.862208 1.15542 2.13671
3157 0.184358 -0.824771 1.06957 2.30738
3158 0.202441 -0.788455 1.00127 2.42658
3159 0.219405 -0.755197 0.949994 2.50305
3160 0.236102 -0.726646 0.913271 2.54754
3161 0.253474 -0.704052 0.887361 2.57091
3162 0.272471 -0.688182 0.867817 2.58225
3163 0.293953 -0.679284 0.849557 2.5874
3164 0.318606 -0.677073 0.82649 2.58813
3165 0.346867 -0.680766 0.791147 2.58229
3166 0.378862 -0.689148 0.734957 2.56464
3167 0.414374 -0.700669 0.649511 2.52803
3168 0.45284 -0.713562 0.528591 2.46466
3169 0.493372 -0.725974 0.370105 2.36764
3170 0.534809 -0.736102 0.177007 2.23264
3171 0.575799 -0.742316 -0.0433248 2.0594
3172 0.61489 -0.743274 -0.280912 1.85232
3173 0.650642 -0.738009 -0.525373 1.61957
3174 0.681742 -0.725981 -0.767573 1.37113
3175 0.707107 -0.707107 -1.00028 1.11653
3176 0.725981 -0.681742 -1.21792 0.863252
3177 0.738009 -0.650642 -1.4159 0.616617
3178 0.743274 -0.61489 -1.5901 0.380801
3179 0.742316 -0.575799 -1.73712 0.160176
3180 0.736102 -0.534809 -1.85487 -0.0399038
3181 0.725974 -0.493372 -1.94326 -0.213529
3182 0.713562 -0.45284 -2.00452 -0.3558
3183 0.700669 -0.414374 -2.04277 -0.464673
3184 0.689148 -0.378862 -2.06326 -0.542004
3185 0.680766 -0.346867 -2.07149 -0.593182
3186 0.677073 -0.318606 -2.07225 -0.625626
3187 0.679284 -0.293953 -2.06889 -0.647055
3188 0.688182 -0.272471 -2.06234 -0.664357
3189 0.704052 -0.253474 -2.05044 -0.683334
3190 0.726646 -0.236102 -2.02789 -0.709058
3191 0.755197 -0.219405 -1.9868 -0.746256
3192 0.788455 -0.202441 -1.91813 -0.799256
3193 0.824771 -0.184358 -1.8135 -0.871489
3194 0.862208 -0.164475 -1.66709 -0.965003
3195 0.89867 -0.142335 -1.47709 -1.08049
3196 0.932048 -0.117745 -1.24632 -1.2178
3197 0.960367 -0.0907814 -0.981795 -1.37654
3198 0.981925 -0.0617775 -0.693422 -1.5561
3199 0.995411 -0.031282 -0.392443 -1.75493
