# i, x, y, real(u), imag(u)
2267 8.80112 -0.144388 0.888085 -0.630313
2268 8.83602 -0.123705 0.858605 -0.621619
2269 8.87191 -0.101144 0.82479 -0.614773
2270 8.90666 -0.0764033 0.78561 -0.614717
2271 8.93815 -0.0494437 0.740642 -0.625945
2272 8.96443 -0.0204862 0.689843 -0.651625
2273 8.98382 0.010013 0.632998 -0.692919
2274 8.99504 0.0414109 0.569109 -0.748743
2275 8.99734 0.0729443 0.496122 -0.815961
2276 8.99048 0.103808 0.41116 -0.889888
2277 8.9748 0.133239 0.311305 -0.964875
2278 8.95119 0.160593 0.194714 -1.03493
2279 8.92098 0.185419 0.0616625 -1.09438
2280 8.88589 0.207509 -0.0848496 -1.13855
2281 8.84791 0.22693 -0.239156 -1.16439
2282 8.80913 0.244029 -0.393671 -1.17092
2283 8.77159 0.259415 -0.540091 -1.1593
2284 8.73718 0.273908 -0.670664 -1.13252
2285 8.70749 0.288478 -0.779171 -1.09453
2286 8.68369 0.304156 -0.861417 -1.04929
2287 8.66647 0.321944 -0.915352 -0.99974
2288 8.65603 0.342719 -0.940492 -0.947029
2289 8.65203 0.367146 -0.938057 -0.890687
2290 8.65365 0.395601 -0.910919 -0.828556
2291 8.65968 0.428122 -0.863003 -0.757566
2292 8.66858 0.46438 -0.79927 -0.674719
2293 8.67863 0.503684 -0.725483 -0.577846
2294 8.68805 0.545013 -0.647686 -0.466172
2295 8.69513 0.587079 -0.571476 -0.340598
2296 8.69834 0.628413 -0.501179 -0.203685
2297 8.69644 0.667469 -0.439201 -0.0593357
2298 8.68858 0.702743 -0.385797 0.0877326
2299 8.67432 0.732882 -0.339405 0.232585
2300 8.65364 0.756802 -0.297386 0.370594
2301 8.62697 0.773777 -0.256983 0.497855
2302 8.59508 0.783503 -0.216127 0.611423
2303 8.55903 0.786147 -0.173864 0.709493
2304 8.52012 0.782339 -0.130296 0.791517
2305 8.47969 0.773152 -0.0861145 0.858139
2306 8.4391 0.760029 -0.0420108 0.910884
2307 8.39958 0.744693 0.00177805 0.951641
2308 8.36216 0.729028 0.0456125 0.982051
2309 8.32758 0.714948 0.0903296 1.00302
2310 8.29629 0.704254 0.136994 1.01453
2311 8.26837 0.69851 0.186732 1.01574
2312 8.24362 0.698917 0.24042 1.00537
2313 8.22155 0.706224 0.298604 0.981676
2314 8.20144 0.720666 0.360751 0.943243
2315 8.18247 0.741933 0.425478 0.888902
2316 8.16373 0.76919 0.490462 0.817692
2317 8.14439 0.801121 0.552658 0.729089
2318 8.1237 0.836022 0.608953 0.623115
2319 8.10114 0.871908 0.656809 0.500484
2320 8.0764 0.906658 0.694692 0.362766
2321 8.04944 0.938154 0.722152 0.212514
2322 8.02049 0.964431 0.739623 0.0532039
2323 7.98999 0.983815 0.748106 -0.111054
2324 7.95859 0.995041 0.748959 -0.275946
2325 7.92706 0.997336 0.743797 -0.437403
2326 7.89619 0.990477 0.734465 -0.591918
2327 7.86676 0.974803 0.723004 -0.7366
2328 7.83941 0.951187 0.711519 -0.869136
2329 7.81458 0.920976 0.701939 -0.9878
2330 7.79249 0.885893 0.695679 -1.09151
2331 7.77307 0.847913 0.693337 -1.17996
2332 7.75597 0.809126 0.694468 -1.25364
2333 7.74059 0.771587 0.697483 -1.31379
2334 7.72609 0.737181 0.699681 -1.36215
2335 7.71152 0.707488 0.697451 -1.40062
2336 7.69584 0.683687 0.686559 -1.43084
2337 7.67806 0.666474 0.662671 -1.45368
2338 7.65728 0.656033 0.621495 -1.46847
2339 7.63285 0.652029 0.559765 -1.4727
2340 7.6044 0.65365 0.475497 -1.4621
2341 7.57188 0.659676 0.368309 -1.43117
2342 7.53562 0.668576 0.240057 -1.37439
2343 7.49632 0.678629 0.0950128 -1.2879
2344 7.45499 0.688052 -0.0604422 -1.17088
2345 7.41292 0.695129 -0.218684 -1.02622
2346 7.37159 0.698337 -0.372084 -0.860395
2347 7.33253 0.696441 -0.514254 -0.682391
2348 7.29726 0.688582 -0.640883 -0.502226
2349 7.26712 0.674318 -0.750026 -0.329616
2350 7.2432 0.653644 -0.841657 -0.172573
2351 7.22622 0.62697 -0.917085 -0.0371536
2352 7.2165 0.595075 -0.978011 0.0728255
2353 7.21385 0.559034 -1.02593 0.15574
2354 7.21766 0.520117 -1.06194 0.21216
2355 7.22685 0.47969 -1.08693 0.244754
2356 7.23997 0.439102 -1.10195 0.258
2357 7.25531 0.399584 -1.10867 0.257635
2358 7.27097 0.362161 -1.10939 0.249905
2359 7.28505 0.327583 -1.10679 0.240824
2360 7.29575 0.296285 -1.1035 0.235679
2361 7.30149 0.268369 -1.1015 0.23877
2362 7.30108 0.24362 -1.10159 0.253353
2363 7.29378 0.221546 -1.10277 0.281572
2364 7.27933 0.201442 -1.10198 0.323984
2365 7.25807 0.182468 -1.09418 0.379342
2366 7.23081 0.163733 -1.07305 0.444399
2367 7.19888 0.144388 -1.03234 0.513745
2368 7.16398 0.123705 -0.967642 0.580297
2369 7.12809 0.101144 -0.87781 0.63638
2370 7.09334 0.0764033 -0.765663 0.675227
2371 7.06185 0.0494437 -0.637542 0.692424
2372 7.03557 0.0204862 -0.501904 0.686741
2373 7.01618 -0.010013 -0.367552 0.659988
2374 7.00496 -0.0414109 -0.242029 0.616176
2375 7.00266 -0.0729443 -0.130746 0.559942
2376 7.00952 -0.103808 -0.0368566 0.495714
2377 7.0252 -0.133239 0.0383426 0.426902
2378 7.04881 -0.160593 0.0949384 0.355886
2379 7.07902 -0.185419 0.134096 0.284351
2380 7.11411 -0.207509 0.15791 0.213795
2381 7.15209 -0.22693 0.169286 0.145922
2382 7.19087 -0.244029 0.171707 0.0827276
2383 7.22841 -0.259415 0.168853 0.0262255
2384 7.26282 -0.273908 0.164194 -0.0220225
2385 7.29251 -0.288478 0.160706 -0.0613251
2386 7.31631 -0.304156 0.160769 -0.0920155
2387 7.33353 -0.321944 0.166183 -0.115315
2388 7.34397 -0.342719 0.178241 -0.132944
2389 7.34797 -0.367146 0.19756 -0.146806
2390 7.34635 -0.395601 0.223955 -0.158787
2391 7.34032 -0.428122 0.256254 -0.170441
2392 7.33142 -0.46438 0.292047 -0.18278
2393 7.32137 -0.503684 0.327719 -0.19614
2394 7.31195 -0.545013 0.358824 -0.210178
2395 7.30487 -0.587079 0.380814 -0.224102
2396 7.30166 -0.628413 0.389857 -0.237084
2397 7.30356 -0.667469 0.383433 -0.248729
2398 7.31142 -0.702743 0.360493 -0.259305
2399 7.32568 -0.732882 0.321258 -0.269888
2400 3.01001 -3.85888 0.386302 0.46456
2401 3.01014 -3.8905 0.370983 0.491443
2402 3.01918 -3.92259 0.383023 0.522916
2403 3.03643 -3.95435 0.416103 0.559862
2404 3.06066 -3.98504 0.461343 0.602228
2405 3.09024 -4.01409 0.508593 0.648834
2406 3.12321 -4.04115 0.548217 0.697337
2407 3.15747 -4.06612 0.573639 0.744553
2408 3.19087 -4.08915 0.582959 0.786644
2409 3.2214 -4.11064 0.579701 0.819589
2410 3.24731 -4.13119 0.571808 0.839454
2411 3.26722 -4.15158 0.569382 0.842636
2412 3.28025 -4.17263 0.581912 0.825959
2413 3.28603 -4.19515 0.615972 0.78674
2414 3.28474 -4.21987 0.673349 0.723513
2415 3.2771 -4.24733 0.750943 0.636221
2416 3.26428 -4.27782 0.842063 0.526382
2417 3.24787 -4.31135 0.938179 0.397416
2418 3.22967 -4.34761 1.03129 0.254661
2419 3.21167 -4.38598 1.11605 0.10464
2420 3.19579 -4.42558 1.191 -0.0459376
2421 3.18386 -4.46528 1.25863 -0.191382
2422 3.17739 -4.50385 1.32411 -0.327989
2423 3.17756 -4.53998 1.39347 -0.454485
2424 3.18508 -4.57247 1.4716 -0.571806
2425 3.20018 -4.60024 1.56083 -0.682254
2426 3.22263 -4.62251 1.66014 -0.788262
2427 3.25172 -4.6388 1.7651 -0.891097
2428 3.28637 -4.64906 1.86851 -0.989985
2429 3.32521 -4.65363 1.96169 -1.08208
2430 3.36666 -4.65326 2.03632 -1.16331
2431 3.40912 -4.64908 2.08652 -1.22989
2432 3.45099 -4.64252 2.11036 -1.27978
2433 3.49089 -4.63518 2.1105 -1.31351
2434 3.52768 -4.62879 2.09331 -1.33403
2435 3.56053 -4.625 2.06696 -1.34575
2436 3.58903 -4.62534 2.03907 -1.3532
2437 3.61313 -4.631 2.0145 -1.35986
2438 3.63314 -4.64284 1.99388 -1.36725
2439 3.64971 -4.66124 1.97316 -1.37455
2440 3.66372 -4.68606 1.94421 -1.37886
2441 3.67622 -4.71668 1.89662 -1.37575
2442 3.68832 -4.752 1.82044 -1.36024
2443 3.7011 -4.7905 1.70871 -1.32818
2444 3.7155 -4.83037 1.55944 -1.27723
2445 3.73227 -4.86959 1.37607 -1.20731
2446 3.7519 -4.9061 1.1665 -1.12031
2447 3.7746 -4.93794 0.941025 -1.01898
2448 3.80027 -4.96338 0.709855 -0.905681
2449 3.82856 -4.98103 0.481158 -0.781415
2450 3.85888 -4.98999 0.260127 -0.645724
2451 3.8905 -4.98986 0.0492009 -0.497431
2452 3.92259 -4.98082 -0.150724 -0.335982
2453 3.95435 -4.96357 -0.338745 -0.162811
2454 3.98504 -4.93934 -0.512773 0.0178982
2455 4.01409 -4.90976 -0.669256 0.199409
2456 4.04115 -4.87679 -0.803845 0.373533
2457 4.06612 -4.84253 -0.913026 0.532478
2458 4.08915 -4.80913 -0.995667 0.670538
2459 4.11064 -4.7786 -1.05417 0.785324
2460 4.13119 -4.75269 -1.09449 0.878013
2461 4.15158 -4.73278 -1.1251 0.952646
2462 4.17263 -4.71975 -1.15532 1.01481
2463 4.19515 -4.71397 -1.1935 1.07006
2464 4.21987 -4.71526 -1.24546 1.12269
2465 4.24733 -4.7229 -1.31351 1.17537
2466 4.27782 -4.73572 -1.39615 1.22873
2467 4.31135 -4.75213 -1.48808 1.28152
2468 4.34761 -4.77033 -1.58158 1.33146
2469 4.38598 -4.78833 -1.66829 1.37587
2470 4.42558 -4.80421 -1.74166 1.4126
2471 4.46528 -4.81614 -1.79863 1.44047
2472 4.50385 -4.82261 -1.83993 1.45931
2473 4.53998 -4.82244 -1.86875 1.46948
2474 4.57247 -4.81492 -1.88837 1.47134
2475 4.60024 -4.79982 -1.89988 1.4647
2476 4.62251 -4.77737 -1.90074 1.44866
2477 4.6388 -4.74828 -1.88484 1.42163
2478 4.64906 -4.71363 -1.84399 1.38189
2479 4.65363 -4.67479 -1.7704 1.3281
2480 4.65326 -4.63334 -1.65946 1.26007
2481 4.64908 -4.59088 -1.51195 1.17918
2482 4.64252 -4.54901 -1.33497 1.08856
2483 4.63518 -4.50911 -1.1412 0.992718
2484 4.62879 -4.47232 -0.946759 0.89674
2485 4.625 -4.43947 -0.768332 0.805322
2486 4.62534 -4.41097 -0.620315 0.721794
2487 4.631 -4.38687 -0.512631 0.64734
2488 4.64284 -4.36686 -0.449877 0.58076
2489 4.66124 -4.35029 -0.430625 0.518629
2490 4.68606 -4.33628 -0.447318 0.455468
2491 4.71668 -4.32378 -0.48809 0.384962
2492 4.752 -4.31168 -0.538369 0.301403
2493 4.7905 -4.2989 -0.583057 0.201039
2494 4.83037 -4.2845 -0.608978 0.0830984
2495 4.86959 -4.26773 -0.607112 -0.0499096
2496 4.9061 -4.2481 -0.573953 -0.192693
2497 4.93794 -4.2254 -0.511605 -0.338281
2498 4.96338 -4.19973 -0.426573 -0.479336
2499 4.98103 -4.17144 -0.327717 -0.609228
2500 4.98999 -4.14112 -0.22397 -0.722649
2501 4.98986 -4.1095 -0.122416 -0.81579
2502 4.98082 -4.07741 -0.0271747 -0.886252
2503 4.96357 -4.04565 0.0607692 -0.933047
2504 4.93934 -4.01496 0.142823 -0.956764
2505 4.90976 -3.98591 0.221326 -0.959572
2506 4.87679 -3.95885 0.297739 -0.945291
2507 4.84253 -3.93388 0.371213 -0.918546
2508 4.80913 -3.91085 0.438017 -0.883837
2509 4.7786 -3.88936 0.491964 -0.844569
2510 4.75269 -3.86881 0.52562 -0.80245
2511 4.73278 -3.84842 0.531796 -0.75744
2512 4.71975 -3.82737 0.50478 -0.708094
2513 4.71397 -3.80485 0.441141 -0.652201
2514 4.71526 -3.78013 0.341055 -0.587716
2515 4.7229 -3.75267 0.208218 -0.512885
2516 4.73572 -3.72218 0.0490846 -0.426424
2517 4.75213 -3.68865 -0.127747 -0.32764
2518 4.77033 -3.65239 -0.313165 -0.216275
2519 4.78833 -3.61402 -0.499142 -0.0920794
2520 4.80421 -3.57442 -0.679987 0.0451084
2521 4.81614 -3.53472 -0.852737 0.195364
2522 4.82261 -3.49615 -1.01669 0.35849
2523 4.82244 -3.46002 -1.17242 0.533844
2524 4.81492 -3.42753 -1.32064 0.720156
2525 4.79982 -3.39976 -1.46132 0.915296
2526 4.77737 -3.37749 -1.59317 1.11598
2527 4.74828 -3.3612 -1.71341 1.31741
2528 4.71363 -3.35094 -1.8181 1.51324
2529 4.67479 -3.34637 -1.90302 1.69602
2530 4.63334 -3.34674 -1.9648 1.85819
2531 4.59088 -3.35092 -2.00237 1.99362
2532 4.54901 -3.35748 -2.01755 2.09882
2533 4.50911 -3.36482 -2.01482 2.17362
2534 4.47232 -3.37121 -2.00015 2.22098
2535 4.43947 -3.375 -1.9793 2.24594
2536 4.41097 -3.37466 -1.95634 2.25406
2537 4.38687 -3.369 -1.93261 2.24975
2538 4.36686 -3.35716 -1.90633 2.23482
2539 4.35029 -3.33876 -1.87288 2.20808
2540 4.33628 -3.31394 -1.8255 2.1655
2541 4.32378 -3.28332 -1.7564 2.10105
2542 4.31168 -3.248 -1.6585 2.00844
2543 4.2989 -3.2095 -1.52698 1.88307
2544 4.2845 -3.16963 -1.36071 1.72341
2545 4.26773 -3.13041 -1.16243 1.53183
2546 4.2481 -3.0939 -0.938194 1.3144
2547 4.2254 -3.06206 -0.695779 1.07968
2548 4.19973 -3.03662 -0.442786 0.837114
2549 4.17144 -3.01897 -0.185066 0.595306
2550 4.14112 -3.01001 0.0739497 0.360961
2551 4.1095 -3.01014 0.332851 0.138438
2552 4.07741 -3.01918 0.590882 -0.0699339
2553 4.04565 -3.03643 0.846265 -0.263145
2554 4.01496 -3.06066 1.09507 -0.440816
2555 3.98591 -3.09024 1.33098 -0.602618
2556 3.95885 -3.12321 1.54644 -0.748022
2557 3.93388 -3.15747 1.73443 -0.876438
2558 3.91085 -3.19087 1.8907 -0.987556
2559 3.88936 -3.2214 2.01508 -1.08174
2560 3.86881 -3.24731 2.11173 -1.16028
2561 3.84842 -3.26722 2.18789 -1.22537
2562 3.82737 -3.28025 2.2517 -1.27975
2563 3.80485 -3.28603 2.30952 -1.32584
2564 3.78013 -3.28474 2.36379 -1.36505
2565 3.75267 -3.2771 2.41244 -1.39745
2566 3.72218 -3.26428 2.44911 -1.42127
2567 3.68865 -3.24787 2.46506 -1.43312
2568 3.65239 -3.22967 2.45206 -1.42901
2569 3.61402 -3.21167 2.40539 -1.40541
2570 3.57442 -3.19579 2.32595 -1.36085
2571 3.53472 -3.18386 2.22092 -1.29677
2572 3.49615 -3.17739 2.10232 -1.21747
2573 3.46002 -3.17756 1.98433 -1.12919
2574 3.42753 -3.18508 1.88032 -1.03845
2575 3.39976 -3.20018 1.8003 -0.950518
2576 3.37749 -3.22263 1.74939 -0.868312
2577 3.3612 -3.25172 1.72724 -0.79214
2578 3.35094 -3.28637 1.72828 -0.72017
2579 3.34637 -3.32521 1.74277 -0.649371
2580 3.34674 -3.36666 1.75874 -0.576649
2581 3.35092 -3.40912 1.76455 -0.499881
2582 3.35748 -3.45099 1.75174 -0.418576
2583 3.36482 -3.49089 1.7171 -0.334053
2584 3.37121 -3.52768 1.66314 -0.248956
2585 3.375 -3.56053 1.59677 -0.166414
2586 3.37466 -3.58903 1.52675 -0.0891307
2587 3.369 -3.61313 1.46052 -0.0186965
2588 3.35716 -3.63314 1.402 0.0444395
2589 3.33876 -3.64971 1.35051 0.10062
2590 3.31394 -3.66372 1.30072 0.150944
2591 3.28332 -3.67622 1.24469 0.196569
2592 3.248 -3.68832 1.1746 0.238305
2593 3.2095 -3.7011 1.08548 0.276528
2594 3.16963 -3.7155 0.977255 0.311291
2595 3.13041 -3.73227 0.855202 0.342533
2596 3.0939 -3.7519 0.728831 0.370358
2597 3.06206 -3.7746 0.609524 0.395263
2598 3.03662 -3.80027 0.507955 0.418244
2599 3.01897 -3.82856 0.432111 0.440758
2600 -0.416147 -3.0907 2.2185 -1.69494
2601 -0.442682 -3.10789 2.30823 -1.78149
2602 -0.464799 -3.13285 2.4003 -1.88191
2603 -0.482201 -3.16452 2.49228 -1.99466
2604 -0.494934 -3.20149 2.57855 -2.11382
2605 -0.503404 -3.24207 2.65205 -2.23044
2606 -0.508362 -3.28444 2.70639 -2.33483
2607 -0.510862 -3.32676 2.73731 -2.41911
2608 -0.512192 -3.36731 2.74319 -2.47892
2609 -0.513777 -3.40461 2.72427 -2.51398
2610 -0.517078 -3.43752 2.68137 -2.52724
2611 -0.523472 -3.46529 2.61443 -2.52307
2612 -0.534142 -3.48763 2.52202 -2.50482
2613 -0.549972 -3.50466 2.39948 -2.47321
2614 -0.57147 -3.51693 2.24253 -2.42518
2615 -0.598704 -3.52533 2.0462 -2.35427
2616 -0.631285 -3.53102 1.80684 -2.25207
2617 -0.668371 -3.53532 1.52388 -2.11122
2618 -0.708713 -3.53961 1.20074 -1.92839
2619 -0.750734 -3.54519 0.844632 -1.70637
2620 -0.792627 -3.55322 0.465155 -1.45429
2621 -0.832485 -3.56463 0.0723258 -1.18603
2622 -0.868429 -3.58003 -0.325386 -0.917257
2623 -0.898747 -3.59969 -0.722157 -0.662422
2624 -0.922021 -3.62357 -1.11463 -0.432791
2625 -0.937231 -3.65129 -1.50069 -0.235777
2626 -0.943838 -3.68221 -1.87772 -0.0752069
2627 -0.941832 -3.71549 -2.2411 0.0478973
2628 -0.931742 -3.75019 -2.58355 0.134948
2629 -0.914603 -3.78534 -2.896 0.189773
2630 -0.891895 -3.82003 -3.16929 0.218577
2631 -0.865442 -3.85349 -3.39641 0.229376
2632 -0.837288 -3.88518 -3.57438 0.230711
2633 -0.809557 -3.91479 -3.70491 0.229911
2634 -0.784303 -3.94229 -3.79379 0.231695
2635 -0.763366 -3.96789 -3.84919 0.237617
2636 -0.748248 -3.99205 -3.87912 0.246941
2637 -0.739999 -4.01539 -3.89062 0.256985
2638 -0.73915 -4.03863 -3.88429 0.266716
2639 -0.745675 -4.06251 -3.85818 0.274286
2640 -0.758991 -4.0877 -3.80498 0.279808
2641 -0.778003 -4.11477 -3.71421 0.283432
2642 -0.801185 -4.14403 -3.57462 0.28464
2643 -0.826682 -4.17559 -3.37728 0.281207
2644 -0.852449 -4.20925 -3.11833 0.26877
2645 -0.87639 -4.24455 -2.8006 0.241133
2646 -0.896508 -4.2808 -2.43354 0.191289
2647 -0.911038 -4.31711 -2.03136 0.112744
2648 -0.91857 -4.35245 -1.60997 0.000650513
2649 -0.918142 -4.38579 -1.18388 -0.147441
2650 -0.909297 -4.41615 -0.76403 -0.331191
2651 -0.892106 -4.44268 -0.356979 -0.5471
2652 -0.867153 -4.4648 0.034106 -0.788137
2653 -0.835481 -4.4822 0.407622 -1.04344
2654 -0.798509 -4.49493 0.761696 -1.29883
2655 -0.757926 -4.5034 1.09307 -1.53846
2656 -0.715558 -4.50836 1.39713 -1.74759
2657 -0.673242 -4.51086 1.66905 -1.9158
2658 -0.632695 -4.51219 1.90543 -2.03938
2659 -0.595394 -4.51378 2.10564 -2.12207
2660 -0.562485 -4.51708 2.27245 -2.17358
2661 -0.53471 -4.52347 2.41135 -2.20704
2662 -0.512375 -4.53414 2.52978 -2.23405
2663 -0.495344 -4.54997 2.63337 -2.26508
2664 -0.483074 -4.57147 2.72606 -2.30304
2665 -0.474671 -4.5987 2.80802 -2.34665
2666 -0.468978 -4.63129 2.87566 -2.3899
2667 -0.464676 -4.66837 2.92232 -2.4244
2668 -0.460392 -4.70871 2.94042 -2.44159
2669 -0.454812 -4.75073 2.92406 -2.43496
2670 -0.446776 -4.79263 2.87145 -2.40152
2671 -0.435369 -4.83248 2.78615 -2.34222
2672 -0.419973 -4.86843 2.67646 -2.26104
2673 -0.400307 -4.89875 2.553 -2.16312
2674 -0.376428 -4.92202 2.42553 -2.05281
2675 -0.34871 -4.93723 2.30023 -1.93226
2676 -0.317791 -4.94384 2.17823 -1.80099
2677 -0.284507 -4.94183 2.05611 -1.65664
2678 -0.249807 -4.93174 1.92771 -1.4966
2679 -0.21466 -4.9146 1.78674 -1.31976
2680 -0.179974 -4.89189 1.62928 -1.12798
2681 -0.14651 -4.86544 1.45533 -0.926626
2682 -0.11482 -4.83729 1.26905 -0.723989
2683 -0.0852084 -4.80956 1.07746 -0.529664
2684 -0.0577117 -4.7843 0.888369 -0.352423
2685 -0.0321072 -4.76337 0.708139 -0.198358
2686 -0.00794617 -4.74825 0.540112 -0.0697396
2687 0.0153917 -4.74 0.383917 0.0350938
2688 0.038628 -4.73915 0.236059 0.12143
2689 0.0625054 -4.74567 0.0912925 0.196827
2690 0.0877049 -4.75899 -0.0564496 0.270432
2691 0.114768 -4.778 -0.212559 0.351028
2692 0.144034 -4.80118 -0.380308 0.445366
2693 0.175589 -4.82668 -0.560574 0.557029
2694 0.209248 -4.85245 -0.752231 0.686071
2695 0.244553 -4.87639 -0.953176 0.829655
2696 0.280803 -4.89651 -1.16142 0.983316
2697 0.317106 -4.91104 -1.37574 1.14227
2698 0.352451 -4.91857 -1.5955 1.30222
2699 0.385792 -4.91814 -1.81987 1.45953
2700 0.416147 -4.9093 -2.04642 1.61056
2701 0.442682 -4.89211 -2.2701 1.75088
2702 0.464799 -4.86715 -2.48271 1.87446
2703 0.482201 -4.83548 -2.67348 1.97358
2704 0.494934 -4.79851 -2.83102 2.03988
2705 0.503404 -4.75793 -2.94592 2.06623
2706 0.508362 -4.71556 -3.01316 2.04894
2707 0.510862 -4.67324 -3.03333 1.98955
2708 0.512192 -4.63269 -3.0121 1.89524
2709 0.513777 -4.59539 -2.95827 1.77778
2710 0.517078 -4.56248 -2.881 1.65122
2711 0.523472 -4.53471 -2.78776 1.52918
2712 0.534142 -4.51237 -2.68194 1.4223
2713 0.549972 -4.49534 -2.56428 1.3372
2714 0.57147 -4.48307 -2.43138 1.27603
2715 0.598704 -4.47467 -2.27811 1.23606
2716 0.631285 -4.46898 -2.0982 1.21084
2717 0.668371 -4.46468 -1.88607 1.19132
2718 0.708713 -4.46039 -1.63762 1.16703
2719 0.750734 -4.45481 -1.35059 1.12771
2720 0.792627 -4.44678 -1.02442 1.06503
2721 0.832485 -4.43537 -0.659908 0.973931
2722 0.868429 -4.41997 -0.258893 0.852975
2723 0.898747 -4.40031 0.176003 0.703527
2724 0.922021 -4.37643 0.641149 0.528306
2725 0.937231 -4.34871 1.1312 0.32999
2726 0.943838 -4.31779 1.63807 0.110457
2727 0.941832 -4.28451 2.14998 -0.128991
2728 0.931742 -4.24981 2.65114 -0.386607
2729 0.914603 -4.21466 3.1231 -0.658935
2730 0.891895 -4.17997 3.54727 -0.939783
2731 0.865442 -4.14651 3.90833 -1.21989
2732 0.837288 -4.11482 4.1972 -1.48754
2733 0.809557 -4.08521 4.41258 -1.72989
2734 0.784303 -4.05771 4.56042 -1.93471
2735 0.763366 -4.03211 4.65174 -2.09172
2736 0.748248 -4.00795 4.69932 -2.19353
2737 0.739999 -3.98461 4.71445 -2.2356
2738 0.73915 -3.96137 4.70355 -2.2158
2739 0.745675 -3.93749 4.66795 -2.13499
2740 0.758991 -3.9123 4.60358 -1.99732
2741 0.778003 -3.88523 4.50202 -1.80929
2742 0.801185 -3.85597 4.35304 -1.58017
2743 0.826682 -3.82441 4.14731 -1.32139
2744 0.852449 -3.79075 3.87878 -1.04535
2745 0.87639 -3.75545 3.54646 -0.763869
2746 0.896508 -3.7192 3.15484 -0.486719
2747 0.911038 -3.68289 2.71305 -0.220641
2748 0.91857 -3.64755 2.23277 0.0308899
2749 0.918142 -3.61421 1.72602 0.267126
2750 0.909297 -3.58385 1.2035 0.488949
2751 0.892106 -3.55732 0.674128 0.697563
2752 0.867153 -3.5352 0.145694 0.893293
2753 0.835481 -3.5178 -0.3738 1.075
2754 0.798509 -3.50507 -0.875332 1.24037
2755 0.757926 -3.4966 -1.34884 1.38689
2756 0.715558 -3.49164 -1.78419 1.51315
2757 0.673242 -3.48914 -2.17274 1.61983
2758 0.632695 -3.48781 -2.50897 1.7099
2759 0.595394 -3.48622 -2.7915 1.78796
2760 0.562485 -3.48292 -3.02325 1.85917
2761 0.53471 -3.47653 -3.21059 1.92818
2762 0.512375 -3.46586 -3.36158 1.99794
2763 0.495344 -3.45003 -3.48368 2.06899
2764 0.483074 -3.42853 -3.58165 2.1382
2765 0.474671 -3.4013 -3.65729 2.1994
2766 0.468978 -3.36871 -3.70833 2.24369
2767 0.464676 -3.33163 -3.72915 2.26104
2768 0.460392 -3.29129 -3.71258 2.2427
2769 0.454812 -3.24927 -3.65208 2.1836
2770 0.446776 -3.20737 -3.54416 2.08378
2771 0.435369 -3.16752 -3.38995 1.94846
2772 0.419973 -3.13157 -3.19546 1.78675
2773 0.400307 -3.10125 -2.97028 1.60936
2774 0.376428 -3.07798 -2.72536 1.4264
2775 0.34871 -3.06277 -2.47083 1.24579
2776 0.317791 -3.05616 -2.21427 1.0727
2777 0.284507 -3.05817 -1.96018 0.909798
2778 0.249807 -3.06826 -1.71028 0.757976
2779 0.21466 -3.0854 -1.46453 0.617188
2780 0.179974 -3.10811 -1.22238 0.487115
2781 0.14651 -3.13456 -0.983921 0.367548
2782 0.11482 -3.16271 -0.750584 0.258361
2783 0.0852084 -3.19044 -0.524959 0.159071
2784 0.0577117 -3.2157 -0.309905 0.0681349
2785 0.0321072 -3.23663 -0.107281 -0.0175885
2786 0.00794617 -3.25175 0.0831494 -0.103042
2787 -0.0153917 -3.26 0.26387 -0.193858
2788 -0.038628 -3.26085 0.439562 -0.296398
2789 -0.0625054 -3.25433 0.614266 -0.413925
2790 -0.0877049 -3.24101 0.79175 -0.547432
2791 -0.114768 -3.222 0.9735 -0.694343
2792 -0.144034 -3.19882 1.1578 -0.848636
2793 -0.175589 -3.17332 1.34001 -1.002
2794 -0.209248 -3.14755 1.51371 -1.14576
2795 -0.244553 -3.12361 1.6726 -1.27307
2796 -0.280803 -3.10349 1.81249 -1.38079
2797 -0.317106 -3.08896 1.93275 -1.47027
2798 -0.352451 -3.08143 2.0365 -1.54698
2799 -0.385792 -3.08186 2.12958 -1.61901
2800 4.5403 0.841471 -0.661326 0.731374
2801 4.5115 0.854511 -0.647074 0.758046
2802 4.47855 0.85964 -0.623816 0.784731
2803 4.4425 0.85717 -0.591768 0.808499
2804 4.40451 0.847909 -0.551865 0.826377
2805 4.36578 0.833109 -0.505907 0.835643
2806 4.32745 0.814389 -0.456485 0.834257
2807 4.29049 0.79363 -0.406617 0.821304
2808 4.25566 0.772841 -0.359083 0.797291
2809 4.22341 0.754021 -0.315726 0.764029
2810 4.19394 0.739018 -0.276947 0.724122
2811 4.16711 0.729392 -0.241625 0.680194
2812 4.14255 0.726302 -0.207435 0.634088
2813 4.11967 0.730421 -0.171454 0.586481
2814 4.09773 0.741881 -0.130951 0.537045
2815 4.07594 0.760258 -0.0837553 0.484496
2816 4.05355 0.784598 -0.0285915 0.427193
2817 4.02989 0.81348 0.0346835 0.363829
2818 4.00449 0.845112 0.105166 0.293837
2819 3.97709 0.877456 0.181216 0.217628
2820 3.94769 0.908367 0.260912 0.136615
2821 3.91656 0.935743 0.342596 0.0529563
2822 3.88418 0.95767 0.425286 -0.0309368
2823 3.85125 0.972557 0.508867 -0.113033
2824 3.81858 0.979239 0.59397 -0.192304
2825 3.78704 0.977061 0.681545 -0.269047
