# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
2270 4.7337276211978621e+00 -1.1461938258799512e+01 -7.1728108392332535e-01 -1.2466524510879759e-01 6.3513385451073434e-01 -6.6907496185219170e-02
2271 4.7397600233613044e+00 -1.1420921368306351e+01 -7.4842334360549057e-01 -1.3217765282103969e-01 7.4451225930573117e-01 -6.7824410217369513e-02
2272 4.7405455257774873e+00 -1.1381826686079172e+01 -7.5506589602456609e-01 -1.3774567663557655e-01 8.4045934978468906e-01 -6.8507003901192270e-02
2273 4.7351220701174759e+00 -1.1346097849427963e+01 -7.3950914959353986e-01 -1.4084612389966486e-01 9.1729381003177157e-01 -6.8888186451313047e-02
2274 4.7229571306148079e+00 -1.1315051766511475e+01 -7.0653301791638401e-01 -1.4110619717642309e-01 9.7107924623350295e-01 -6.8920196317922677e-02
2275 4.7039704151133046e+00 -1.1289770702769028e+01 -6.6209355025190497e-01 -1.3832789160447301e-01 9.9950990716383992e-01 -6.8578524582312894e-02
2276 4.6785222844299579e+00 -1.1271008501559999e+01 -6.1197220217357229e-01 -1.3250096695557079e-01 1.0016223952098702e+00 -6.7863976451020644e-02
2277 4.6473697420584337e+00 -1.1259118837084019e+01 -5.6069867568533793e-01 -1.2380328574601540e-01 9.7758411951987634e-01 -6.6802591344864576e-02
2278 4.6115943003511015e+00 -1.1254011840864106e+01 -5.1098506740128591e-01 -1.1258780344343809e-01 9.2871067100072113e-01 -6.5443320391434107e-02
2279 4.5725081023284098e+00 -1.1255143351633329e+01 -4.6378993735589646e-01 -9.9356307745514238e-02 8.5769954687996364e-01 -6.3853592596877326e-02
2280 4.5315462132720432e+00 -1.1261538570669716e+01 -4.1895253760787970e-01 -8.4721212226080658e-02 7.6890207170756264e-01 -6.2113181973969027e-02
2281 4.4901538805982932e+00 -1.1271849250530002e+01 -3.7612153998887315e-01 -6.9358182457888384e-02 6.6836512131921466e-01 -6.0307064975079400e-02
2282 4.4496777342562606e+00 -1.1284440911748307e+01 -3.3555830498091205e-01 -5.3953763505912994e-02 5.6342787789811277e-01 -5.8518141649464901e-02
2283 4.4112693601295225e+00 -1.1297504177091593e+01 -2.9845188371315107e-01 -3.9153056662339536e-02 4.6186237867534802e-01 -5.6820703592905676e-02
2284 4.3758084794282901e+00 -1.1309182328369284e+01 -2.6665153240115452e-01 -2.5512546056161954e-02 3.7079307136457101e-01 -5.5275343935144050e-02
2285 4.3438512135429157e+00 -1.1317705787524636e+01 -2.4203276530626294e-01 -1.3462356816740927e-02 2.9574233921625459e-01 -5.3925675963684021e-02
2286 4.3156067550058443e+00 -1.1321523518768904e+01 -2.2584667534014818e-01 -3.2807784026790215e-03 2.4003373972323930e-01 -5.2796869648576210e-02
2287 4.2909433805442534e+00 -1.1319421405312465e+01 -2.1830053191772072e-01 4.9177794719831389e-03 2.0455257539413571e-01 -5.1895742882315708e-02
2288 4.2694223272775034e+00 -1.1310618477333666e+01 -2.1842478734286178e-01 1.1181716836136916e-02 1.8772788812930497e-01 -5.1212021628509956e-02
2289 4.2503558037806828e+00 -1.1294833402023057e+01 -2.2417506459765760e-01 1.5709440139316900e-02 1.8565562170142791e-01 -5.0720407200968091e-02
2290 4.2328835043871980e+00 -1.1272315780838522e+01 -2.3273441366002004e-01 1.8826800794962236e-02 1.9243055556528094e-01 -5.0383203117776762e-02
2291 4.2160605882492446e+00 -1.1243839374965294e+01 -2.4102010671711568e-01 2.0956985711591037e-02 2.0082736689873679e-01 -5.0153382525011551e-02
2292 4.1989492830236221e+00 -1.1210657203384047e+01 -2.4635436433994126e-01 2.2585115773980955e-02 2.0338167433491097e-01 -4.9978057536165320e-02
2293 4.1807061350216292e+00 -1.1174421314330983e+01 -2.4712857590954390e-01 2.4219815424879103e-02 1.9371724230112550e-01 -4.9802313612568580e-02
2294 4.1606574569998926e+00 -1.1137072701712587e+01 -2.4318301029059511e-01 2.6354069910822515e-02 1.6778018774721701e-01 -4.9573299631845841e-02
2295 4.1383566705929766e+00 -1.1100709117607211e+01 -2.3566197920886953e-01 2.9427797368782354e-02 1.2459159041675454e-01 -4.9244347645061345e-02
2296 4.1136189016586906e+00 -1.1067440243719696e+01 -2.2631541081726053e-01 3.3794681570529624e-02 6.6249364429611254e-02 -4.8778777979817889e-02
2297 4.0865302208326408e+00 -1.1039240694723404e+01 -2.1649448131778878e-01 3.9695848002182510e-02 -2.8411871973204792e-03 -4.8152967811491379e-02
2298 4.0574311558780050e+00 -1.1017811554318085e+01 -2.0626298289966741e-01 4.7242808904058839e-02 -7.7245561184795627e-02 -4.7358258251657591e-02
2299 4.0268763489034169e+00 -1.1004460569773618e+01 -1.9401410395460356e-01 5.6411639223552003e-02 -1.5183716504098740e-01 -4.6401365116789502e-02
2300 3.9955743020119492e+00 -1.1000009793449296e+01 -1.7677378361126053e-01 6.7049496455787769e-02 -2.2274736136191614e-01 -4.5303140408798299e-02
2301 3.9643128765323428e+00 -1.1004737459519122e+01 -1.5110644539905765e-01 7.8893366841011003e-02 -2.8766710558478431e-01 -4.4095778946441046e-02
2302 3.9338774401932395e+00 -1.1018358371104229e+01 -1.1432811008608822e-01 9.1599438804081973e-02 -3.4550744841847136e-01 -4.2818826133134959e-02
2303 3.9049691911034454e+00 -1.1040044236876835e+01 -6.5624846061143327e-02 1.0478003532259722e-01 -3.9567093700223249e-01 -4.1514551518304070e-02
2304 3.8781311743687041e+00 -1.1068482451487384e+01 -6.6810823367177089e-03 1.1804391810424102e-01 -4.3732939565075352e-01 -4.0223347442397001e-02
2305 3.8536888475945381e+00 -1.1101968983757153e+01 5.8449706363698166e-02 1.3103530508334454e-01 -4.6909322907313683e-01 -3.8979763392410036e-02
2306 3.8317108001196516e+00 -1.1138528534527742e+01 1.2425673127151944e-01 1.4346725298433677e-01 -4.8927359988529950e-01 -3.7809613370455152e-02
2307 3.8119934915987694e+00 -1.1176053141116361e+01 1.8519825798834644e-01 1.5514605839888426e-01 -4.9663673266258240e-01 -3.6728356159443594e-02
2308 3.7940717933080785e+00 -1.1212449086424403e+01 2.3715811970190095e-01 1.6598474580424380e-01 -4.9127473706445390e-01 -3.5740722664203299e-02
2309 3.7772548640575674e+00 -1.1245781415595269e+01 2.7842589560970654e-01 1.7600518722558264e-01 -4.7513449207262337e-01 -3.4841408953790648e-02
2310 3.7606846604097544e+00 -1.1274405610778915e+01 3.0989233020607482e-01 1.8532963979773773e-01 -4.5191739632892208e-01 -3.4016588675730930e-02
2311 3.7434123558988190e+00 -1.1297077002592991e+01 3.3447250036364351e-01 1.9416333775988548e-01 -4.2638597433123121e-01 -3.3246006684769777e-02
2312 3.7244862978902122e+00 -1.1313030223241853e+01 3.5605086852232953e-01 2.0277022905166167e-01 -4.0338662787315455e-01 -3.2505458068139884e-02
2313 3.7030440051189117e+00 -1.1322023295876944e+01 3.7835931869810585e-01 2.1144410480750039e-01 -3.8696313386933073e-01 -3.1769493849641055e-02
2314 3.6784002032669849e+00 -1.1324343630141525e+01 4.0413137125049853e-01 2.2047737420309546e-01 -3.7978901621213396e-01 -3.1014201998156018e-02
2315 3.6501230592471550e+00 -1.1320776048889806e+01 4.3470053909548934e-01 2.3012971141734309e-01 -3.8293225238070089e-01 -3.0219885985470638e-02
2316 3.6180916014698949e+00 -1.1312535787273506e+01 4.7004011699712384e-01 2.4059881598041594e-01 -3.9585380733921155e-01 -2.9373417327262421e-02
2317 3.5825287429703101e+00 -1.1301171968693900e+01 5.0914353185742822e-01 2.5199558222574447e-01 -4.1659111456177650e-01 -2.8469999406781896e-02
2318 3.5440062464361670e+00 -1.1288449179484555e+01 5.5060087874233488e-01 2.6432599734290152e-01 -4.4218523568386742e-01 -2.7514077408227717e-02
2319 3.5034202330027946e+00 -1.1276216278417174e+01 5.9318336311607733e-01 2.7748195560648331e-01 -4.6939759581192325e-01 -2.6519188415289434e-02
2320 3.4619382587995120e+00 -1.1266272378802137e+01 6.3621547378474974e-01 2.9124274526630539e-01 -4.9556335568380838e-01 -2.5506676881719391e-02
2321 3.4209213683063506e+00 -1.1260239976638696e+01 6.7958157510206529e-01 3.0528812963781976e-01 -5.1920454055042642e-01 -2.4503389756788355e-02
2322 3.3818266860791724e+00 -1.1259454474222512e+01 7.2340325253518689e-01 3.1922270576055861e-01 -5.4002834517782428e-01 -2.3538670117357819e-02
2323 3.3460978494279621e+00 -1.1264877929882525e+01 7.6761251277902354e-01 3.3260973528453164e-01 -5.5823191209528977e-01 -2.2641124749632917e-02
2324 3.3150517665114756e+00 -1.1277042869385191e+01 8.1167655333633293e-01 3.4501119868130692e-01 -5.7342394209354197e-01 -2.1835687208387418e-02
2325 3.2897707027690273e+00 -1.1296029584886695e+01 8.5458063089168845e-01 3.5602978126640011e-01 -5.8368859124137695e-01 -2.1141402232719847e-02
2326 3.2710085015599981e+00 -1.1321477715570042e+01 8.9497970970988139e-01 3.6534814073303645e-01 -5.8525485946585809e-01 -2.0570143001319024e-02
2327 3.2591188370840194e+00 -1.1352630257941566e+01 9.3134583422698347e-01 3.7276122140846152e-01 -5.7298307101260593e-01 -2.0126215325975253e-02
2328 3.2540118408641052e+00 -1.1388405699648899e+01 9.6201935344178313e-01 3.7819843054878832e-01 -5.4158413994352073e-01 -1.9806600487325708e-02
2329 3.2551433516333299e+00 -1.1427491897671590e+01 9.8523478714490609e-01 3.8173387470705245e-01 -4.8723679594586955e-01 -1.9601515650445361e-02
2330 3.2615385706697158e+00 -1.1468453786727956e+01 9.9928860884678683e-01 3.8358423847704265e-01 -4.0910255658975270e-01 -1.9495043841059784e-02
2331 3.2718492505300016e+00 -1.1509846119401706e+01 1.0029499711288410e+00 3.8409503540809842e-01 -3.1021002448889406e-01 -1.9465756964437451e-02
2332 3.2844409117483080e+00 -1.1550322265743739e+01 9.9602209091476135e-01 3.8371677756312522e-01 -1.9735393243757082e-01 -1.9487440261566215e-02
2333 3.2975041770915920e+00 -1.1588730639870478e+01 9.7979007970306276e-01 3.8297312137512107e-01 -8.0015508659864357e-02 -1.9530142304319424e-02
2334 3.3091823283692827e+00 -1.1624191520571710e+01 9.5707847615953778e-01 3.8242333475384149e-01 3.1307533664601594e-02 -1.9561773857126440e-02
2335 3.3177057875246359e+00 -1.1656148786457084e+01 9.3179207807428155e-01 3.8262157677342346e-01 1.2680144236161489e-01 -1.9550362096561923e-02
2336 3.3215235187689052e+00 -1.1684393244994157e+01 9.0800967789934817e-01 3.8407554717613757e-01 1.9863438853825532e-01 -1.9466873501365681e-02
2337 3.3194214053124642e+00 -1.1709056619455747e+01 8.8884487996014117e-01 3.8720708676992815e-01 2.4170582360276555e-01 -1.9288308425668813e-02
2338 3.3106184773336662e+00 -1.1730577672722497e+01 8.7537607726181244e-01 3.9231731190391589e-01 2.5393358338534827e-01 -1.9000601927187704e-02
2339 3.2948334020230567e+00 -1.1749644196219318e+01 8.6598529318310857e-01 3.9955884096652144e-01 2.3624165471937139e-01 -1.8600785158849255e-02
2340 3.2723157808385213e+00 -1.1767116495612802e+01 8.5639256577980571e-01 4.0891756898514731e-01 1.9236405313418112e-01 -1.8097898627486522e-02
2341 3.2438393749652930e+00 -1.1783939411750756e+01 8.4050278851510085e-01 4.2020616521868781e-01 1.2849235392225555e-01 -1.7512313176624050e-02
2342 3.2106572033840459e+00 -1.1801050716976379e+01 8.1193607353524566e-01 4.3307087276984108e-01 5.2734350496804118e-02 -1.6873394036921764e-02
2343 3.1744213143309827e+00 -1.1819293864978372e+01 7.6586820015467549e-01 4.4701217250431818e-01 -2.5658331445133346e-02 -1.6215794383460564e-02
2344 3.1370727017125870e+00 -1.1839342543000107e+01 7.0064271966527225e-01 4.6141844563685985e-01 -9.7298691018027045e-02 -1.5575008772161340e-02
2345 3.1007091176072108e+00 -1.1861643329407023e+01 6.1861181215138406e-01 4.7561012203021752e-01 -1.5382378777622194e-01 -1.4983049217586778e-02
2346 3.0674402437196964e+00 -1.1886381098341309e+01 5.2588212222130482e-01 4.8889029861112071e-01 -1.8899423310757144e-01 -1.4465129192675109e-02
2347 3.0392406947234036e+00 -1.1913469779167359e+01 4.3104404289503823e-01 5.0059687724526281e-01 -1.9945119940142658e-01 -1.4038007285435991e-02
2348 3.0178115543180852e+00 -1.1942568844121995e+01 3.4335571919497654e-01 5.1015120361020982e-01 -1.8492534678094860e-01 -1.3710195460766818e-02
2349 3.0044605697736180e+00 -1.1973123651096584e+01 2.7100400368081962e-01 5.1709900772940520e-01 -1.4789585335608496e-01 -1.3483709442518046e-02
2350 3.0000097934492964e+00 -1.2004425697988051e+01 2.1989516168590420e-01 5.2114086071807653e-01 -9.2894553365280449e-02 -1.3356608024440858e-02
2351 3.0047374595191219e+00 -1.2035687123467657e+01 1.9308344420483847e-01 5.2215089358055200e-01 -2.5718241468058050e-02 -1.3325384260353864e-02
2352 3.0183583711042297e+00 -1.2066122559806759e+01 1.9067313024185140e-01 5.2018373037301047e-01 4.7263547601620208e-02 -1.3386395229686205e-02
2353 3.0400442368768341e+00 -1.2095030808896555e+01 2.0998820713360822e-01 5.1547025311748285e-01 1.1965826746621334e-01 -1.3535898447239339e-02
2354 3.0684824514873830e+00 -1.2121868825631296e+01 2.4595838245613175e-01 5.0840300886061340e-01 1.8551636794404813e-01 -1.3768766828797083e-02
2355 3.1019689837571525e+00 -1.2146311152405461e+01 2.9183376933258626e-01 4.9951205920659164e-01 2.3978808093319109e-01 -1.4076414760657029e-02
2356 3.1385285345277425e+00 -1.2168289199880348e+01 3.4032505590078233e-01 4.8943216112306354e-01 2.7877982691741227e-01 -1.4444746267365853e-02
2357 3.1760531411163608e+00 -1.2188006508401230e+01 3.8503724325993161e-01 4.7886253751971758e-01 3.0052804727011140e-01 -1.4852959803181133e-02
2358 3.2124490864244031e+00 -1.2205928206691922e+01 4.2178802739376675e-01 4.6852114388403066e-01 3.0495738303127751e-01 -1.5273819976839541e-02
2359 3.2457814155952693e+00 -1.2222745135942432e+01 4.4931621833267760e-01 4.5909610484566976e-01 2.9371912472225248e-01 -1.5675610621027833e-02
2360 3.2744056107789152e+00 -1.2239315339590245e+01 4.6909531550468725e-01 4.5119766069211947e-01 2.6971458662957809e-01 -1.6025532385075432e-02
2361 3.2970770025929910e+00 -1.2256587644101181e+01 4.8434312978270394e-01 4.4531434091802508e-01 2.3645500858991547e-01 -1.6293922197217550e-02
2362 3.3130302232418529e+00 -1.2275513702109787e+01 4.9862406090974271e-01 4.4177707023774215e-01 1.9750916544383998e-01 -1.6458444895945785e-02
2363 3.3220232958769436e+00 -1.2296955994881088e+01 5.1454025384289126e-01 4.4073449811637616e-01 1.5624520713679935e-01 -1.6507386310078854e-02
2364 3.3243436301415263e+00 -1.2321599796733015e+01 5.3292047201215875e-01 4.4214205820537250e-01 1.1587043171374158e-01 -1.6441359643754521e-02
2365 3.3207760488898059e+00 -1.2349876940752845e+01 5.5272168464483040e-01 4.4576615192774244e-01 7.9534815875598214e-02 -1.6273078231031309e-02
2366 3.3125357872735051e+00 -1.2381908398530106e+01 5.7162931519991067e-01 4.5120346435102526e-01 5.0171360967963652e-02 -1.6025270881294143e-02
2367 3.3011719686939007e+00 -1.2417471257029691e+01 5.8713513627863767e-01 4.5791386350988145e-01 2.9899415078534736e-02 -1.5727224249577891e-02
2368 3.2884491794845552e+00 -1.2455993753563833e+01 5.9772778727337428e-01 4.6526380217789975e-01 1.9150917909995766e-02 -1.5410728390021397e-02
2369 3.2762162784171731e+00 -1.2496579766997206e+01 6.0377952052418504e-01 4.7257591857825931e-01 1.5966953980645928e-02 -1.5106294789032233e-02
2370 3.2662723788021379e+00 -1.2538061741200488e+01 6.0779661510273042e-01 4.7917991609275135e-01 1.5912385261240780e-02 -1.4840377629267704e-02
2371 3.2602399766386956e+00 -1.2579078631693649e+01 6.1393977629561935e-01 4.8445997298575394e-01 1.2741398872478051e-02 -1.4633995796463337e-02
2372 3.2594544742225122e+00 -1.2618173313920828e+01 6.2702179270770875e-01 4.8789485277667805e-01 -4.4524786819248043e-04 -1.4502728333073468e-02
2373 3.2648779298825241e+00 -1.2653902150572037e+01 6.5136982408788346e-01 4.8908828342459937e-01 -2.9992439719923179e-02 -1.4457674856731941e-02
2374 3.2770428693851916e+00 -1.2684948233488523e+01 6.8989324827189136e-01 4.8778864602282035e-01 -8.0760639929115668e-02 -1.4506751652802663e-02
2375 3.2960295848866950e+00 -1.2710229297230972e+01 7.4350050124408040e-01 4.8389818810590357e-01 -1.5554577520359619e-01 -1.4655689898335487e-02
2376 3.3214777155700421e+00 -1.2728991498440001e+01 8.1083468877631526e-01 4.7747264860711663e-01 -2.5474296638437260e-01 -1.4908295977281940e-02
2377 3.3526302579415663e+00 -1.2740881162915981e+01 8.8826588714181864e-01 4.6871236658702492e-01 -3.7615605300121252e-01 -1.5265847129738074e-02
2378 3.3884056996488994e+00 -1.2745988159135894e+01 9.7016800481807197e-01 4.5794583271614847e-01 -5.1499094601520112e-01 -1.5725825012165670e-02
2379 3.4274918976715898e+00 -1.2744856648366671e+01 1.0495930093622901e+00 4.4560648650992102e-01 -6.6418491796023360e-01 -1.6280439861287670e-02
2380 3.4684537867279563e+00 -1.2738461429330284e+01 1.1194023523226029e+00 4.3220357589216279e-01 -8.1519448574310915e-01 -1.6915505867609495e-02
2381 3.5098461194017063e+00 -1.2728150749469998e+01 1.1736970517764846e+00 4.1828817729737383e-01 -9.5918115787685498e-01 -1.7610173873074609e-02
2382 3.5503222657437390e+00 -1.2715559088251693e+01 1.2091325500458008e+00 4.0441599186104377e-01 -1.0883057515036472e+00 -1.8337832442527104e-02
2383 3.5887306398704766e+00 -1.2702495822908409e+01 1.2256205638564828e+00 3.9110915203875146e-01 -1.1967283574266729e+00 -1.9068207627580758e-02
2384 3.6241915205717090e+00 -1.2690817671630718e+01 1.2261172225851578e+00 3.7881981117941765e-01 -1.2810089016817940e+00 -1.9770398551570381e-02
2385 3.6561487864570839e+00 -1.2682294212475364e+01 1.2155644435104105e+00 3.6789857287404298e-01 -1.3398612490677562e+00 -2.0416353720576489e-02
2386 3.6843932449941552e+00 -1.2678476481231096e+01 1.1993538496798779e+00 3.5857072508261362e-01 -1.3734713179091314e+00 -2.0984177576635194e-02
2387 3.7090566194557471e+00 -1.2680578594687535e+01 1.1817825803169673e+00 3.5092272636774052e-01 -1.3827157723603301e+00 -2.1460683396528426e-02
2388 3.7305776727224971e+00 -1.2689381522666334e+01 1.1649093217427620e+00 3.4490047502043647e-01 -1.3685926483213078e+00 -2.1842766385523717e-02
2389 3.7496441962193172e+00 -1.2705166597976943e+01 1.1480857937837736e+00 3.4031967566738058e-01 -1.3320436923662804e+00 -2.2137416688379648e-02
2390 3.7671164956128020e+00 -1.2727684219161478e+01 1.1282611192352092e+00 3.3688726506923805e-01 -1.2741593366699262e+00 -2.2360462298902220e-02
2391 3.7839394117507559e+00 -1.2756160625034706e+01 1.1009423416477995e+00 3.3423157935770603e-01 -1.1965730242849086e+00 -2.2534358774669559e-02
2392 3.8010507169763779e+00 -1.2789342796615953e+01 1.0615036349535429e+00 3.3193796227895223e-01 -1.1017610285552573e+00 -2.2685473063161408e-02
2393 3.8192938649783703e+00 -1.2825578685669015e+01 1.0064514164555554e+00 3.2958601159225004e-01 -9.9302626246822523e-01 -2.2841319478613998e-02
2394 3.8393425430001069e+00 -1.2862927298287413e+01 9.3429507844991311e-01 3.2678472459229824e-01 -8.7411689024172301e-01 -2.3028110681761419e-02
2395 3.8616433294070234e+00 -1.2899290882392789e+01 8.4580344038817112e-01 3.2320238791670208e-01 -7.4860284568084878e-01 -2.3268830114317466e-02
2396 3.8863810983413094e+00 -1.2932559756280304e+01 7.4361311396708274e-01 3.1858899538027474e-01 -6.1923542850618662e-01 -2.3581872791287664e-02
2397 3.9134697791673583e+00 -1.2960759305276596e+01 6.3137326001976057e-01 3.1279004190329340e-01 -4.8753444394219903e-01 -2.3980188029378988e-02
2398 3.9425688441219955e+00 -1.2982188445681915e+01 5.1278452840132771e-01 3.0575151768748554e-01 -3.5377627166757808e-01 -2.4470814647004350e-02
2399 3.9731236510965831e+00 -1.2995539430226382e+01 3.9091218111252923e-01 2.9751667702122181e-01 -2.1740314615782544e-01 -2.5054720694133063e-02
2400 8.8438539587324918e+00 -8.5365729180004344e+00 -1.5718884633296229e-01 -1.0739583105215420e+00 -1.2985603811576446e-01 -4.9896805496250855e-02
2401 8.8567663851802294e+00 -8.5077129666367100e+00 3.4958557103595939e-02 -1.0725848050456230e+00 -3.6419301278922600e-01 -4.6656399922519277e-02
2402 8.8617491197288487e+00 -8.4747430201099281e+00 2.0685945319801641e-01 -1.0712499859264752e+00 -6.1284040762288183e-01 -4.3640748349849018e-02
2403 8.8591202865425895e+00 -8.4387006439975814e+00 3.5517088156225762e-01 -1.0699991540628981e+00 -8.7101307536919004e-01 -4.0916145279164845e-02
2404 8.8496909964147807e+00 -8.4007519986966557e+00 4.7735406802525365e-01 -1.0688675137713857e+00 -1.1317593751865653e+00 -3.8524591923589757e-02
2405 8.8347192966448009e+00 -8.3620916393141176e+00 5.7220809221547797e-01 -1.0678744686184856e+00 -1.3864609995407169e+00 -3.6477062182802979e-02
2406 8.8158302851828978e+00 -8.3238445404784169e+00 6.4054571802910398e-01 -1.0670197142057729e+00 -1.6259382751132712e+00 -3.4749430489359433e-02
2407 8.7949077247815914e+00 -8.2869783659929634e+00 6.8563324691069671e-01 -1.0662817537870384e+00 -1.8418848740464786e+00 -3.3281771259544984e-02
2408 8.7739647277517516e+00 -8.2522329637086802e+00 7.1312602342688991e-01 -1.0656189840736181e+00 -2.0281825455070099e+00 -3.1981338296840710e-02
2409 8.7550027655500742e+00 -8.2200724713798330e+00 7.3048521586719795e-01 -1.0649729952379898e+00 -2.1816661693355281e+00 -3.0729045249210805e-02
2410 8.7398692550791761e+00 -8.1906634071364959e+00 7.4606024722230913e-01 -1.0642733567049207e+00 -2.3020973979500465e+00 -2.9388800953905069e-02
2411 8.7301242026373362e+00 -8.1638798587753918e+00 7.6804502034024591e-01 -1.0634430487060111e+00 -2.3913443541055091e+00 -2.7818717668055853e-02
2412 8.7269258231301254e+00 -8.1393345682017557e+00 8.0343427076571650e-01 -1.0624038902231887e+00 -2.4519889524515541e+00 -2.5883080829755135e-02
2413 8.7309437336708591e+00 -8.1164325231053702e+00 8.5705193194947893e-01 -1.0610817221826057e+00 -2.4857938420684151e+00 -2.3464050948321661e-02
2414 8.7423063426781109e+00 -8.0944417969380797e+00 9.3073198902651066e-01 -1.0594115372313233e+00 -2.4925900027169714e+00 -2.0472290568080011e-02
2415 8.7605865649046581e+00 -8.0725749730888356e+00 1.0227666712967864e+00 -1.0573429795909073e+00 -2.4700557423336842e+00 -1.6855955750158254e-02
2416 8.7848271764593733e+00 -8.0500736631204166e+00 1.1277758029089913e+00 -1.0548465202137811e+00 -2.4145251664448804e+00 -1.2607654403248658e-02
2417 8.8136041945213197e+00 -8.0262884469382136e+00 1.2371773099361090e+00 -1.0519201471903135e+00 -2.3225549978923192e+00 -7.7690037762566631e-03
2418 8.8451238461920063e+00 -8.0007470361892530e+00 1.3403921929483642e+00 -1.0485957643765433e+00 -2.1926984508852514e+00 -2.4323464044231002e-03
2419 8.8773461941442804e+00 -7.9732045481502105e+00 1.4267193279455210e+00 -1.0449439218670256e+00 -2.0268711116375822e+00 3.2609004782861999e-03
2420 8.9081265034601707e+00 -7.9436713823569232e+00 1.4874765788040771e+00 -1.0410752554800575e+00 -1.8308332424539320e+00 9.1257729015719845e-03
2421 8.9353641153623951e+00 -7.9124161799187176e+00 1.5177193047012982e+00 -1.0371372252527127e+00 -1.6136269600600084e+00 1.4943483778823801e-02
2422 8.9571480398086365e+00 -7.8799435479309903e+00 1.5168869391370710e+00 -1.0333054008834046e+00 -1.3862091025295207e+00 2.0475269962548240e-02
2423 8.9718887320619789e+00 -7.8469484629691779e+00 1.4881549369688747e+00 -1.0297694995490789e+00 -1.1598094288922551e+00 2.5479747910702052e-02
2424 8.9784265586264933e+00 -7.8142513401389770e+00 1.4368283879424277e+00 -1.0267154206996274e+00 -9.4454096559536804e-01 2.9732562835834128e-02
2425 8.9761092054700189e+00 -7.7827194923683027e+00 1.3684663482686821e+00 -1.0243054193634911e+00 -7.4852729060609569e-01 3.3046574400845560e-02
2426 8.9648326024587828e+00 -7.7531819607515313e+00 1.2874276790704104e+00 -1.0226591318274274e+00 -5.7750145899188510e-01 3.5290452028965268e-02
2427 8.9450426550825171e+00 -7.7263453625989049e+00 1.1962669224199998e+00 -1.0218382954433489e+00 -4.3466890040569400e-01 3.6403448407828588e-02
2428 8.9176979807507895e+00 -7.7027184198123999e+00 1.0960524815017627e+00 -1.0218376338921868e+00 -3.2066350024627976e-01 3.6404343901214622e-02
2429 8.8841967213305129e+00 -7.6825521903744214e+00 9.8735469516928620e-01 -1.0225835255718252e+00 -2.3358281127354408e-01 3.5393127732746242e-02
2430 8.8462731286147687e+00 -7.6658017785251618e+00 8.7142807150299395e-01 -1.0239408337765832e+00 -1.6923222696128506e-01 3.3544863845603623e-02
2431 8.8058717975727117e+00 -7.6521135436723471e+00 7.5104766426564529e-01 -1.0257268527709344e+00 -1.2172315304543491e-01 3.1096261373781509e-02
2432 8.7650089912580924e+00 -7.6408397060368261e+00 6.3060352278148779e-01 -1.0277300149065220e+00 -8.4417317600228581e-02 2.8326531920925605e-02
2433 8.7256313464696511e+00 -7.6310799316847238e+00 5.1539033238610710e-01 -1.0297301628959952e+00 -5.0973601599337844e-02 2.5534921113672348e-02
2434 8.6894823122002176e+00 -7.6217471615301067e+00 4.1040902134061119e-01 -1.0315171114071249e+00 -1.6122226216367979e-02 2.3017629668609232e-02
2435 8.6579859555682734e+00 -7.6116528206524228e+00 3.1920337573689939e-01 -1.0329049995236737e+00 2.4091276321512336e-02 2.1046587882441559e-02
2436 8.6321563342332546e+00 -7.5996047846466928e+00 2.4315646157910817e-01 -1.0337413761526819e+00 7.2542073357816858e-02 1.9851797941446300e-02
2437 8.6125385969840842e+00 -7.5845102390742367e+00 1.8136484341180337e-01 -1.0339116021568637e+00 1.3142550022365376e-01 1.9607965201758431e-02
2438 8.5991854973829458e+00 -7.5654749558939880e+00 1.3094244463717231e-01 -1.0333404227968181e+00 2.0245528990932815e-01 2.0425240386134472e-02
2439 8.5916702836678382e+00 -7.5418905864168817e+00 8.7548901588302072e-02 -1.0319930069160985e+00 2.8664862648033840e-01 2.2343377820554643e-02
2440 8.5891341733390121e+00 -7.5135023378920813e+00 4.6044393289682711e-02 -1.0298772181971814e+00 3.8372280628296596e-01 2.5328608200000990e-02
2441 8.5903640452852112e+00 -7.4804508082173840e+00 1.2712360952413888e-03 -1.0270475977552720e+00 4.9135444503262987e-01 2.9272955605731090e-02
2442 8.5938937822447183e+00 -7.4432836959490301e+00 -5.1072395005500537e-02 -1.0236099863600816e+00 6.0469758684984076e-01 3.3996366258255008e-02
2443 8.5981210369400376e+00 -7.4029354317703895e+00 -1.1363946089837798e-01 -1.0197244669479937e+00 7.1655360420812109e-01 3.9252563958366425e-02
2444 8.6014301976196847e+00 -7.3606753109644272e+00 -1.8698683449405057e-01 -1.0156038093008311e+00 8.1838904053221762e-01 4.4739745565625884e-02
2445 8.6023120612616317e+00 -7.3180272437178004e+00 -2.6966196956969546e-01 -1.0115050376843513e+00 9.0203132002105413e-01 5.0116937300391191e-02
2446 8.5994711957496079e+00 -7.2766665780469975e+00 -3.5878753793219009e-01 -1.0077130179784219e+00 9.6148593157134898e-01 5.5026060192526358e-02
2447 8.5919131381649034e+00 -7.2383013990687068e+00 -4.5088318433462077e-01 -1.0045167414956953e+00 9.9416139468086673e-01 5.9118655258484414e-02
